"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlFluor","fDOMQSU","fDOMRFU"
2025-05-08,"16:00","26.922","55.064","36.44","87.9","5.72","3.177","7.6","11.06","2.35","39.07","13.1"
2025-05-08,"16:15","26.879","55.012","36.4","87","5.67","3.235","7.6","14.72","2.35","38.44","12.89"
2025-05-08,"16:30","26.858","54.975","36.37","87","5.67","3.292","7.6","13.68","2.45","38.44","12.89"
2025-05-08,"16:45","26.846","54.946","36.35","87.1","5.67","3.354","7.61","13.04","2.43","38.05","12.76"
2025-05-08,"17:00","26.806","54.874","36.3","86.7","5.65","3.415","7.61","14.5","2.41","37.33","12.52"
2025-05-08,"17:15","26.79","54.802","36.25","86.9","5.67","3.469","7.62","15.34","2.49","36.07","12.1"
2025-05-08,"17:30","26.793","54.712","36.18","86.9","5.67","3.526","7.62","14.84","2.56","35.84","12.02"
2025-05-08,"17:45","26.795","54.679","36.15","86.8","5.67","3.572","7.63","14.94","2.67","35.32","11.85"
2025-05-08,"18:00","26.797","54.626","36.11","86.5","5.65","3.619","7.63","14.87","2.66","35.36","11.86"
2025-05-08,"18:15","26.782","54.175","35.78","85.8","5.61","3.658","7.63","14.36","2.63","35.13","11.78"
2025-05-08,"18:30","26.764","54.384","35.93","85.1","5.57","3.694","7.63","12.64","2.69","35.06","11.76"
2025-05-08,"18:45","26.73","54.429","35.97","84.9","5.56","3.724","7.64","11.94","2.7","34.84","11.68"
2025-05-08,"19:00","26.702","54.38","35.93","84","5.5","3.748","7.64","14.45","2.83","34.55","11.59"
2025-05-08,"19:15","26.665","54.288","35.87","82.2","5.39","3.763","7.64","10.49","2.42","34.61","11.61"
2025-05-08,"19:30","26.647","54.322","35.89","82.7","5.42","3.77","7.64","7.52","2.45","34.49","11.57"
2025-05-08,"19:45","26.662","54.296","35.87","73.1","4.79","3.769","7.6","4.4","1.69","35.31","11.84"
2025-05-08,"20:00","26.67","54.365","35.92","61.5","4.03","3.75","7.56","3.49","1.2","35.99","12.07"
2025-05-08,"20:15","26.675","54.368","35.93","76.4","5.01","3.719","7.62","3.41","1.71","35.4","11.87"
2025-05-08,"20:30","26.738","54.41","35.96","78.5","5.14","3.679","7.63","7.68","2.23","36.3","12.17"
2025-05-08,"20:45","26.755","54.506","36.03","83","5.43","3.633","7.63","9.8","2.34","35.81","12.01"
2025-05-08,"21:00","26.762","54.593","36.09","84.9","5.55","3.587","7.63","17.28","2.76","35.42","11.88"
2025-05-08,"21:15","26.832","54.744","36.2","85.9","5.61","3.537","7.61","16.87","2.75","36.51","12.24"
2025-05-08,"21:30","26.845","54.826","36.26","85.6","5.58","3.48","7.61","15.44","2.55","37.45","12.56"
2025-05-08,"21:45","26.999","54.989","36.38","87.7","5.7","3.407","7.6","26.21","2.63","38.53","12.92"
2025-05-08,"22:00","26.964","54.978","36.37","87.4","5.69","3.338","7.6","11.05","2.31","39.51","13.24"
2025-05-08,"22:15","26.838","54.905","36.32","86.1","5.61","3.257","7.61","14.3","2.39","37.81","12.68"
2025-05-08,"22:30","26.899","55.009","36.4","86.3","5.62","3.173","7.59","22.33","2.72","37.47","12.56"
2025-05-08,"22:45","26.886","55.031","36.41","86.3","5.62","3.091","7.59","21.12","2.63","37.81","12.68"
2025-05-08,"23:00","26.946","55.079","36.45","86.5","5.62","3.011","7.59","18.58","2.51","38.67","12.96"
2025-05-08,"23:15","26.992","55.115","36.47","86.3","5.6","2.93","7.58","21.23","2.56","39.52","13.25"
2025-05-08,"23:30","27.025","55.139","36.49","86.3","5.6","2.853","7.57","16.66","2.57","40.07","13.43"
2025-05-08,"23:45","27.046","55.148","36.5","86","5.58","2.766","7.57","14.99","2.59","41.29","13.84"
2025-05-09,"00:00","27.06","55.159","36.5","84.7","5.49","2.689","7.56","14.32","2.38","43.28","14.5"
2025-05-09,"00:15","27.061","55.168","36.51","83.7","5.43","2.62","7.55","14.96","2.41","44.37","14.86"
2025-05-09,"00:30","27.041","55.173","36.52","82.9","5.38","2.532","7.54","13.58","2.46","44.62","14.95"
2025-05-09,"00:45","27.021","55.137","36.49","81.4","5.29","2.464","7.53","12.81","2.36","45.75","15.32"
2025-05-09,"01:00","26.993","55.182","36.52","79.1","5.14","2.404","7.51","13.02","2.25","46.79","15.67"
2025-05-09,"01:15","26.975","55.182","36.52","77.4","5.03","2.365","7.5","8.78","2.18","48.44","16.22"
2025-05-09,"01:30","26.955","55.178","36.52","71.5","4.65","2.384","7.47","5.99","1.73","48.83","16.35"
2025-05-09,"01:45","26.951","54.925","36.33","67.5","4.39","2.432","7.47","7.14","1.61","50.25","16.83"
2025-05-09,"02:00","26.964","55.171","36.52","78.3","5.09","2.483","7.5","10.05","2.3","48.87","16.37"
2025-05-09,"02:15","26.875","55.159","36.51","78.1","5.08","2.54","7.53","12.42","2.19","45.96","15.4"
2025-05-09,"02:30","26.842","55.164","36.51","79.2","5.16","2.601","7.54","14.89","2.35","44.18","14.8"
2025-05-09,"02:45","26.887","55.166","36.52","80.2","5.22","2.666","7.54","15.17","2.45","43.82","14.68"
2025-05-09,"03:00","26.908","55.158","36.51","80.6","5.24","2.735","7.54","47.84","2.58","43.28","14.5"
2025-05-09,"03:15","26.817","55.147","36.5","79.6","5.19","2.802","7.54","15.82","2.39","43.36","14.53"
2025-05-09,"03:30","26.783","55.01","36.4","80.1","5.22","2.867","7.55","13.94","2.23","42.98","14.4"
2025-05-09,"03:45","26.766","55.113","36.48","80","5.21","2.921","7.56","11.01","2.23","41.95","14.06"
2025-05-09,"04:00","26.761","55.067","36.44","80.1","5.23","2.98","7.56","14.87","2.32","40.96","13.73"
2025-05-09,"04:15","26.72","55.064","36.44","79.8","5.21","3.037","7.57","15.54","2.34","40.68","13.64"
2025-05-09,"04:30","26.71","55.065","36.44","80","5.22","3.09","7.57","17.18","2.38","40.05","13.42"
2025-05-09,"04:45","26.717","54.956","36.36","81","5.29","3.136","7.57","16.53","2.34","39.96","13.4"
2025-05-09,"05:00","26.675","55.025","36.42","80.5","5.26","3.188","7.58","14.48","2.22","39.69","13.3"
2025-05-09,"05:15","26.597","54.914","36.34","79.2","5.18","3.24","7.58","16.37","2.27","38.71","12.98"
2025-05-09,"05:30","26.564","54.886","36.32","77.9","5.1","3.291","7.58","17.87","2.19","38.79","13"
2025-05-09,"05:45","26.55","54.859","36.29","79","5.17","3.338","7.58","21.91","2.27","38.05","12.75"
2025-05-09,"06:00","26.533","54.83","36.27","77.9","5.1","3.391","7.58","20.08","2.14","38.05","12.76"
2025-05-09,"06:15","26.52","54.798","36.25","77.1","5.05","3.436","7.58","18.21","2.09","38.12","12.78"
2025-05-09,"06:30","26.514","54.768","36.23","76.2","5","3.475","7.58","12.51","1.99","38.66","12.96"
2025-05-09,"06:45","26.506","54.737","36.21","76.2","5","3.509","7.58","12.89","2.06","38.21","12.81"
2025-05-09,"07:00","26.483","54.686","36.17","76.2","5","3.535","7.59","8.38","1.94","38.21","12.81"
2025-05-09,"07:15","26.474","54.662","36.15","74.8","4.91","3.554","7.58","8.36","1.99","37.96","12.72"
2025-05-09,"07:30","26.427","54.659","36.15","73.3","4.82","3.563","7.57","6.24","1.65","39.36","13.19"
2025-05-09,"07:45","26.406","54.663","36.15","63.3","4.16","3.562","7.53","5.56","1.13","37.7","12.64"
2025-05-09,"08:00","26.439","53.738","35.46","63.1","4.16","3.55","7.54","4.77","1.4","38.49","12.9"
2025-05-09,"08:15","26.48","54.752","36.22","72.7","4.77","3.515","7.57","5.04","1.56","38.5","12.91"
2025-05-09,"08:30","26.488","54.463","36","75.5","4.96","3.468","7.57","9","1.78","38.8","13.01"
2025-05-09,"08:45","26.525","54.809","36.26","78.2","5.13","3.407","7.58","20.35","1.95","37.77","12.66"
2025-05-09,"09:00","26.509","54.916","36.34","77.9","5.1","3.346","7.57","20.08","2.12","37.99","12.74"
2025-05-09,"09:15","26.578","54.873","36.31","79.2","5.19","3.284","7.57","15.33","2.09","39.18","13.13"
2025-05-09,"09:30","26.532","55.016","36.41","78.3","5.13","3.221","7.56","14.49","2","40.62","13.61"
2025-05-09,"09:45","26.623","55.035","36.42","80","5.23","3.155","7.56","8.85","1.89","41.27","13.83"
2025-05-09,"10:00","26.673","55.081","36.46","80.6","5.26","3.084","7.56","12.2","2.06","40.81","13.68"
2025-05-09,"10:15","26.733","55.11","36.48","80.7","5.27","3.009","7.56","15.73","2.13","40.84","13.69"
2025-05-09,"10:30","26.799","55.129","36.49","80.4","5.24","2.93","7.55","13.91","2.2","41.51","13.91"
2025-05-09,"10:45","26.861","55.141","36.5","80.7","5.26","2.85","7.55","16.84","2.37","40.99","13.74"
2025-05-09,"11:00","26.895","54.886","36.31","80.9","5.27","2.77","7.54","17","2.26","42.71","14.31"
2025-05-09,"11:15","26.949","55.17","36.52","80.7","5.25","2.684","7.53","14.56","2.27","44.05","14.76"
2025-05-09,"11:30","27.016","55.186","36.53","81.2","5.27","2.594","7.52","11.19","2.2","45.06","15.1"
2025-05-09,"11:45","27.095","55.188","36.53","81.5","5.29","2.506","7.52","13.37","2.25","46.15","15.46"
2025-05-09,"12:00","27.165","55.192","36.53","81.1","5.25","2.417","7.51","10.64","2.29","47.62","15.95"
2025-05-09,"12:15","27.254","55.196","36.53","81.2","5.25","2.334","7.5","9.72","2.22","48.38","16.2"
2025-05-09,"12:30","27.322","55.191","36.52","81.1","5.24","2.269","7.49","8.99","2.28","48.98","16.4"
2025-05-09,"12:45","27.389","55.179","36.51","81.2","5.24","2.213","7.49","10.63","2.32","49.28","16.5"
2025-05-09,"13:00","27.424","55.162","36.5","80.1","5.17","2.188","7.48","9","2.2","49.87","16.7"
2025-05-09,"13:15","27.487","55.146","36.48","75.9","4.89","2.193","7.46","3.82","1.59","51.19","17.14"
2025-05-09,"13:30","27.521","55.159","36.49","69.1","4.45","2.232","7.45","3.9","1.78","50.18","16.8"
2025-05-09,"13:45","27.483","55.111","36.46","81.6","5.26","2.289","7.49","5.46","2.51","50.23","16.82"
2025-05-09,"14:00","27.467","55.181","36.51","82.8","5.34","2.356","7.49","8.27","2.63","49.96","16.73"
2025-05-09,"14:15","27.513","55.21","36.53","82.7","5.32","2.426","7.51","9.41","2.76","48.7","16.31"
2025-05-09,"14:30","27.573","55.202","36.52","85","5.47","2.507","7.52","11.87","2.85","47.52","15.91"
2025-05-09,"14:45","27.716","55.185","36.5","87.5","5.62","2.597","7.53","10.55","2.75","47.71","15.98"
2025-05-09,"15:00","27.583","55.191","36.51","89.1","5.73","2.689","7.55","9.58","2.77","46.49","15.57"
2025-05-09,"15:15","27.527","55.157","36.49","88","5.67","2.777","7.56","9.07","2.71","45.44","15.22"
2025-05-09,"15:30","27.587","55.172","36.5","90","5.79","2.855","7.57","9.67","2.91","44.11","14.78"
2025-05-09,"15:45","27.543","55.139","36.48","89.5","5.76","2.924","7.57","10.05","2.78","43.45","14.56"
2025-05-09,"16:00","27.543","55.122","36.46","89.5","5.76","2.991","7.58","9.03","2.7","42.76","14.33"
2025-05-09,"16:15","27.607","55.113","36.45","91.3","5.87","3.051","7.59","9.69","2.71","41.93","14.05"
2025-05-09,"16:30","27.513","55.076","36.43","89.6","5.77","3.112","7.59","10.06","2.68","41.51","13.91"
2025-05-09,"16:45","27.483","55.033","36.4","89.7","5.78","3.18","7.59","13.25","2.86","40.6","13.61"
2025-05-09,"17:00","27.452","54.998","36.37","89.3","5.76","3.249","7.59","14.15","2.84","40.05","13.42"
2025-05-09,"17:15","27.441","54.946","36.33","90.1","5.81","3.314","7.6","10.47","2.72","40.1","13.44"
2025-05-09,"17:30","27.437","54.884","36.29","90","5.81","3.379","7.61","10.9","2.91","39.23","13.15"
2025-05-09,"17:45","27.4","54.773","36.21","90.1","5.82","3.446","7.62","12.88","3.01","37.7","12.64"
2025-05-09,"18:00","27.363","54.711","36.16","89.9","5.81","3.505","7.62","17.12","3.05","36.21","12.14"
2025-05-09,"18:15","27.334","54.614","36.09","89","5.76","3.557","7.63","16.6","3.13","36.44","12.22"
2025-05-09,"18:30","27.336","54.534","36.03","88.4","5.72","3.612","7.63","13.9","3.34","36.77","12.33"
2025-05-09,"18:45","27.32","54.43","35.95","86.7","5.62","3.662","7.63","17.48","3.35","36.42","12.21"
2025-05-09,"19:00","27.28","54.349","35.89","87.7","5.69","3.704","7.63","15.42","3.54","36.79","12.34"
2025-05-09,"19:15","27.263","54.286","35.85","84.5","5.49","3.739","7.63","13.82","3.11","36.6","12.27"
2025-05-09,"19:30","27.244","54.247","35.82","82.2","5.34","3.766","7.63","14.15","3.12","35.97","12.06"
2025-05-09,"19:45","27.227","54.212","35.79","83.5","5.43","3.791","7.63","12.19","2.89","36.79","12.34"
2025-05-09,"20:00","27.137","54.153","35.75","82.4","5.36","3.808","7.64","12.81","2.69","35.16","11.79"
2025-05-09,"20:15","27.098","54.181","35.77","81.6","5.31","3.812","7.63","7.77","2.38","35.02","11.74"
2025-05-09,"20:30","27.102","54.03","35.66","70.2","4.57","3.797","7.58","3.94","1.35","35.74","11.99"
2025-05-09,"20:45","27.107","54.232","35.81","69.9","4.55","3.77","7.58","3.9","1.52","35.71","11.97"
2025-05-09,"21:00","27.193","52.876","34.8","82","5.36","3.726","7.62","8.54","2.61","36.51","12.24"
2025-05-09,"21:15","27.239","54.35","35.9","84.4","5.48","3.676","7.62","14.79","2.93","36.81","12.34"
2025-05-09,"21:30","27.233","54.382","35.92","86.2","5.59","3.623","7.63","31.68","3.64","34.36","11.52"
2025-05-09,"21:45","27.273","54.625","36.1","86.4","5.6","3.568","7.6","31.35","3.48","36.78","12.33"
2025-05-09,"22:00","27.291","54.676","36.14","86.3","5.59","3.502","7.6","28.87","3.42","36.79","12.34"
2025-05-09,"22:15","27.403","54.566","36.05","87.8","5.68","3.433","7.6","22.07","3.04","39.45","13.22"
2025-05-09,"22:30","27.439","54.892","36.29","88","5.68","3.356","7.59","15.48","2.88","40.28","13.5"
2025-05-09,"22:45","27.357","54.835","36.25","87.4","5.65","3.284","7.6","16.34","2.93","39.16","13.13"
2025-05-09,"23:00","27.339","54.869","36.28","86.9","5.62","3.204","7.59","19.76","3.02","38.67","12.96"
2025-05-09,"23:15","27.319","54.909","36.31","86.9","5.62","3.122","7.59","19.75","2.94","39.17","13.13"
2025-05-09,"23:30","27.341","54.977","36.36","86.6","5.6","3.037","7.58","18.65","3.01","39.88","13.37"
2025-05-09,"23:45","27.367","54.993","36.37","86.9","5.61","2.949","7.58","13.78","2.75","41.32","13.85"
2025-05-10,"00:00","27.427","55.022","36.39","87.2","5.62","2.87","7.58","12.65","2.89","42.06","14.09"
2025-05-10,"00:15","27.492","55.046","36.41","87.2","5.62","2.785","7.58","16.09","2.82","42.07","14.1"
2025-05-10,"00:30","27.482","55.005","36.38","86.4","5.57","2.701","7.56","12.55","2.71","44.14","14.79"
2025-05-10,"00:45","27.485","54.979","36.36","85.8","5.53","2.611","7.55","11.95","2.72","45.71","15.31"
2025-05-10,"01:00","27.493","54.962","36.34","84.9","5.48","2.532","7.54","10.86","2.7","46.57","15.6"
2025-05-10,"01:15","27.449","54.842","36.26","83.7","5.4","2.459","7.54","10.33","2.56","47.18","15.8"
2025-05-10,"01:30","27.418","54.635","36.1","81.7","5.28","2.4","7.52","9.79","2.57","48.42","16.22"
2025-05-10,"01:45","27.39","54.845","36.26","79.8","5.16","2.351","7.52","9.38","2.4","49.4","16.54"
2025-05-10,"02:00","27.357","54.768","36.2","76.4","4.95","2.33","7.5","5.69","2.21","49.98","16.74"
2025-05-10,"02:15","27.346","54.809","36.24","62.4","4.04","2.349","7.45","4.17","1.31","50.87","17.03"
2025-05-10,"02:30","27.335","54.787","36.22","73.6","4.76","2.412","7.51","5.71","2.25","50.75","16.99"
2025-05-10,"02:45","27.232","54.847","36.27","79.5","5.15","2.484","7.52","8.77","2.64","48.39","16.21"
2025-05-10,"03:00","27.215","54.862","36.28","79.6","5.16","2.566","7.53","9.67","2.56","47.56","15.93"
2025-05-10,"03:15","27.232","54.914","36.32","80.4","5.21","2.637","7.54","13.01","2.58","46.31","15.51"
2025-05-10,"03:30","27.283","54.938","36.33","80.8","5.23","2.704","7.54","14.2","2.5","45.75","15.33"
2025-05-10,"03:45","27.206","54.91","36.31","79.5","5.15","2.764","7.54","14.45","2.49","45.39","15.21"
2025-05-10,"04:00","27.207","54.939","36.34","81.1","5.26","2.829","7.55","11.1","2.49","45.01","15.08"
2025-05-10,"04:15","27.17","54.947","36.34","80.5","5.22","2.897","7.56","14.31","2.48","43.37","14.53"
2025-05-10,"04:30","27.099","54.904","36.31","80.2","5.21","2.964","7.56","14.57","2.54","42.94","14.39"
2025-05-10,"04:45","27.025","54.789","36.23","79.6","5.18","3.028","7.55","13.49","2.42","43.64","14.62"
2025-05-10,"05:00","26.948","54.767","36.22","78.4","5.1","3.088","7.56","10.1","2.26","43.62","14.61"
2025-05-10,"05:15","26.97","54.797","36.24","78.9","5.13","3.14","7.56","10.2","2.24","42.86","14.36"
2025-05-10,"05:30","26.907","54.72","36.18","79.9","5.21","3.188","7.56","8.12","2.2","42.98","14.4"
2025-05-10,"05:45","26.861","54.632","36.12","78.4","5.11","3.24","7.57","10.67","2.25","41.89","14.04"
2025-05-10,"06:00","26.847","54.588","36.08","78.7","5.13","3.292","7.57","12.42","2.26","41.41","13.88"
2025-05-10,"06:15","26.829","54.555","36.06","78","5.1","3.347","7.57","13","2.23","41.08","13.77"
2025-05-10,"06:30","26.806","54.525","36.04","77.7","5.08","3.401","7.57","11.49","2.12","41.17","13.8"
2025-05-10,"06:45","26.801","54.48","36.01","76.9","5.02","3.452","7.57","10.09","2.1","41.11","13.78"
2025-05-10,"07:00","26.805","54.467","36","77.3","5.05","3.498","7.58","7.9","2.12","41.38","13.87"
2025-05-10,"07:15","26.788","54.41","35.95","76.2","4.98","3.535","7.58","6.41","2.14","40.5","13.57"
2025-05-10,"07:30","26.742","54.343","35.9","75.2","4.92","3.57","7.58","7.41","2.18","39.81","13.34"
2025-05-10,"07:45","26.69","54.281","35.86","75.5","4.94","3.599","7.59","10.39","2.14","39.26","13.16"
2025-05-10,"08:00","26.683","54.29","35.87","73.6","4.82","3.624","7.58","6.37","2.16","39.24","13.15"
2025-05-10,"08:15","26.677","54.187","35.79","71.3","4.67","3.643","7.57","5.03","1.73","39.6","13.27"
2025-05-10,"08:30","26.683","54.318","35.89","66.6","4.37","3.646","7.55","4.23","1.45","38.35","12.86"
2025-05-10,"08:45","26.688","53.231","35.08","51.6","3.4","3.638","7.48","2.57","0.96","39.57","13.26"
2025-05-10,"09:00","26.677","54.314","35.88","64.7","4.24","3.608","7.54","5.63","1.45","39.42","13.21"
2025-05-10,"09:15","26.688","54.202","35.8","70.3","4.61","3.568","7.57","7.43","1.73","38.77","13"
2025-05-10,"09:30","26.731","54.389","35.94","76.6","5.01","3.514","7.58","13.58","2.2","39.13","13.12"
2025-05-10,"09:45","26.783","54.463","35.99","78.5","5.13","3.455","7.58","12.97","2.19","39.82","13.35"
2025-05-10,"10:00","26.771","54.57","36.07","78.5","5.13","3.392","7.56","13.18","2.31","41.83","14.02"
2025-05-10,"10:15","26.779","54.606","36.1","79","5.16","3.325","7.56","15.02","2.29","41.91","14.04"
2025-05-10,"10:30","26.733","54.688","36.16","77","5.03","3.264","7.55","11.96","2.27","42.56","14.26"
2025-05-10,"10:45","26.721","54.71","36.18","77.2","5.05","3.189","7.55","11.01","2.14","43.34","14.52"
2025-05-10,"11:00","26.817","54.716","36.18","79","5.16","3.121","7.55","10.58","2.22","42.25","14.16"
2025-05-10,"11:15","26.861","54.761","36.21","80","5.21","3.046","7.56","13.94","2.27","42.93","14.38"
2025-05-10,"11:30","26.946","54.78","36.22","81.1","5.28","2.969","7.56","15.3","2.34","43.04","14.42"
2025-05-10,"11:45","27.004","54.81","36.25","81.1","5.27","2.897","7.55","11.78","2.37","44.05","14.76"
2025-05-10,"12:00","27.007","54.62","36.1","80.3","5.23","2.812","7.54","10.97","2.36","45.22","15.15"
2025-05-10,"12:15","27.024","54.674","36.14","79","5.14","2.73","7.52","10.33","2.39","46.19","15.47"
2025-05-10,"12:30","27.071","54.635","36.11","78.9","5.13","2.633","7.51","11.21","2.51","47.72","15.98"
2025-05-10,"12:45","27.051","54.557","36.06","79.1","5.14","2.543","7.51","11.74","2.53","48.32","16.18"
2025-05-10,"13:00","27.079","54.494","36.01","78.7","5.12","2.456","7.51","11.75","2.59","48.7","16.31"
2025-05-10,"13:15","27.095","54.363","35.91","79","5.14","2.382","7.5","12.38","2.64","49.46","16.56"
2025-05-10,"13:30","27.094","54.217","35.8","77.6","5.05","2.33","7.49","11.58","2.74","49.83","16.69"
2025-05-10,"13:45","27.103","54.127","35.73","76.2","4.96","2.297","7.49","11.81","2.83","49.23","16.49"
2025-05-10,"14:00","27.117","54.094","35.71","72.4","4.72","2.285","7.47","8.38","2.22","51.39","17.21"
2025-05-10,"14:15","27.181","53.515","35.28","69.7","4.54","2.294","7.46","6.12","2.01","51.57","17.27"
2025-05-10,"14:30","27.267","54.333","35.88","83.1","5.39","2.34","7.53","7.88","3.16","50.01","16.75"
2025-05-10,"14:45","27.109","54.008","35.65","80.8","5.26","2.404","7.5","6.68","3.16","51.84","17.36"
2025-05-10,"15:00","27.16","54.328","35.88","81.6","5.31","2.499","7.52","14.54","3.05","49.54","16.59"
2025-05-10,"15:15","27.285","54.44","35.96","84.8","5.5","2.592","7.53","15.7","3.51","48.11","16.11"
2025-05-10,"15:30","27.3","54.566","36.06","84.9","5.5","2.687","7.53","21.16","3.59","47.41","15.88"
2025-05-10,"15:45","27.31","54.66","36.13","85.3","5.52","2.774","7.55","13.7","3.45","46.7","15.64"
2025-05-10,"16:00","27.294","54.693","36.15","86.4","5.59","2.862","7.55","13.83","3.29","45.46","15.23"
2025-05-10,"16:15","27.325","54.697","36.15","88.2","5.71","2.943","7.57","11.31","3.15","45.11","15.11"
2025-05-10,"16:30","27.274","54.696","36.15","88.4","5.72","3.028","7.58","12.22","3.18","44.04","14.75"
2025-05-10,"16:45","27.245","54.716","36.17","88.7","5.75","3.104","7.58","10.74","3","43.96","14.73"
2025-05-10,"17:00","27.242","54.342","35.89","88.4","5.74","3.173","7.58","13","3.33","42.81","14.34"
2025-05-10,"17:15","27.219","54.637","36.11","87.5","5.68","3.243","7.59","10.44","3.33","42.32","14.18"
2025-05-10,"17:30","27.141","54.346","35.9","86.3","5.61","3.321","7.59","12.21","3.09","41.62","13.95"
2025-05-10,"17:45","27.126","54.584","36.07","86.9","5.64","3.391","7.58","11.51","3.17","41.4","13.87"
2025-05-10,"18:00","27.104","54.537","36.04","85.4","5.55","3.46","7.6","13.19","3.16","41.11","13.78"
2025-05-10,"18:15","27.082","54.459","35.98","87.6","5.7","3.522","7.61","13.8","3.22","39.74","13.32"
2025-05-10,"18:30","27.06","54.369","35.92","85.1","5.54","3.587","7.62","14.53","3.22","39.02","13.08"
2025-05-10,"18:45","27.028","54.347","35.9","86.7","5.65","3.639","7.62","12.2","3.4","39.15","13.12"
2025-05-10,"19:00","27.024","54.328","35.89","85.5","5.57","3.687","7.61","13.97","3.21","38.73","12.98"
2025-05-10,"19:15","27.021","54.263","35.84","85.1","5.54","3.728","7.62","15.65","3.22","38.6","12.94"
2025-05-10,"19:30","26.978","54.183","35.78","84.1","5.48","3.761","7.62","17.01","3.21","37.53","12.58"
2025-05-10,"19:45","26.93","54.139","35.75","84.3","5.51","3.802","7.62","46.07","3.18","36.58","12.27"
2025-05-10,"20:00","26.893","54.107","35.73","83.4","5.45","3.827","7.62","18.01","3","36.41","12.21"
2025-05-10,"20:15","26.87","54.046","35.68","82.7","5.41","3.846","7.62","23.24","2.97","36.01","12.08"
2025-05-10,"20:30","26.832","54.032","35.67","82.2","5.38","3.858","7.62","15.86","2.92","35.86","12.03"
2025-05-10,"20:45","26.813","53.985","35.64","80.2","5.25","3.868","7.62","9.52","2.51","36.17","12.13"
2025-05-10,"21:00","26.785","53.98","35.63","81.3","5.32","3.87","7.63","7.44","2.53","35.9","12.04"
2025-05-10,"21:15","26.865","54.074","35.7","75.4","4.93","3.856","7.59","5.22","2.25","37.91","12.71"
2025-05-10,"21:30","26.874","54.057","35.69","66.1","4.32","3.824","7.57","3.55","1.48","38.86","13.03"
2025-05-10,"21:45","26.844","54.054","35.69","78.1","5.11","3.781","7.61","8.09","2.48","36.8","12.34"
2025-05-10,"22:00","26.869","54.115","35.73","78.2","5.11","3.731","7.61","10.85","2.49","37.15","12.46"
2025-05-10,"22:15","26.902","53.716","35.43","81.6","5.34","3.688","7.61","24.05","3.31","36.27","12.16"
2025-05-10,"22:30","26.902","54.267","35.84","81","5.29","3.637","7.59","30.63","3.82","36.93","12.38"
2025-05-10,"22:45","26.907","54.382","35.93","80.3","5.24","3.575","7.59","20.91","3.41","38.73","12.98"
2025-05-10,"23:00","26.987","54.497","36.01","82","5.34","3.515","7.58","13.31","3.01","42.77","14.33"
2025-05-10,"23:15","26.999","54.491","36.01","82.1","5.35","3.443","7.58","11.96","3.02","42.32","14.18"
2025-05-10,"23:30","26.949","54.468","35.99","83.3","5.43","3.378","7.59","16.81","3.12","41.02","13.75"
2025-05-10,"23:45","26.972","54.492","36.01","83.5","5.44","3.306","7.58","17.5","3.3","40.59","13.6"
2025-05-11,"00:00","26.966","54.528","36.04","83","5.41","3.234","7.58","19.58","3.35","40.74","13.65"
2025-05-11,"00:15","26.956","54.559","36.06","82.6","5.38","3.165","7.57","15.93","3.23","40.85","13.69"
2025-05-11,"00:30","26.955","54.576","36.07","82.8","5.39","3.097","7.57","19.91","3.08","41.9","14.04"
2025-05-11,"00:45","26.973","54.579","36.07","82.5","5.37","3.024","7.56","14.38","3.03","42.92","14.38"
2025-05-11,"01:00","27.002","54.582","36.08","82.2","5.35","2.948","7.56","13.31","2.87","44.6","14.94"
2025-05-11,"01:15","26.998","54.51","36.02","81.3","5.3","2.873","7.55","13.44","2.69","46.47","15.57"
2025-05-11,"01:30","26.978","54.398","35.94","80.3","5.23","2.788","7.54","14.13","2.83","47.38","15.87"
2025-05-11,"01:45","26.972","54.125","35.74","80.1","5.23","2.709","7.53","12.24","2.67","47.95","16.06"
2025-05-11,"02:00","26.941","54.255","35.83","78.6","5.13","2.636","7.52","10.35","2.65","49.1","16.44"
2025-05-11,"02:15","26.922","54.145","35.75","76.1","4.97","2.572","7.51","13.25","2.61","48.96","16.39"
2025-05-11,"02:30","26.896","54.029","35.67","74.4","4.87","2.527","7.5","14.71","2.65","50.5","16.91"
2025-05-11,"02:45","26.868","53.944","35.6","69.6","4.55","2.504","7.48","14.85","2.49","50.99","17.07"
2025-05-11,"03:00","26.86","53.905","35.58","67.4","4.41","2.509","7.47","11.32","2.25","51.37","17.2"
2025-05-11,"03:15","26.847","53.896","35.57","58","3.8","2.526","7.43","4.37","1.48","52.26","17.5"
2025-05-11,"03:30","26.802","53.966","35.62","72.1","4.72","2.562","7.48","7.13","2.52","52.69","17.64"
2025-05-11,"03:45","26.735","54.06","35.7","74","4.85","2.618","7.49","9.66","2.53","51.73","17.32"
2025-05-11,"04:00","26.746","54.088","35.72","75.6","4.95","2.694","7.5","13.99","2.84","50.47","16.9"
2025-05-11,"04:15","26.721","54.223","35.82","72.5","4.75","2.771","7.51","13.83","2.76","49.07","16.43"
2025-05-11,"04:30","26.765","54.332","35.9","69.7","4.56","2.843","7.52","14.45","2.54","48.16","16.13"
2025-05-11,"04:45","26.739","54.401","35.95","72.1","4.72","2.916","7.52","12.11","2.57","48.06","16.1"
2025-05-11,"05:00","26.706","54.479","36.01","74.3","4.86","2.991","7.53","17.88","2.67","45.59","15.27"
