DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMQSU,fDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,ChlFluor,F_ChlFluor,ChlorphylluG/L
4/5/2026,18:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.119,0,35.09,0,1.461,0,110.6,0,7.89,0,5.56,1.93,7.98,0,-84.1,5.68,21.995,0,37.41,0,1.2,5.99,0,24.1
4/5/2026,18:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.1,0,35.08,0,1.479,0,111,0,7.92,0,5.72,1.98,7.99,0,-84.6,5.67,22.019,0,29.45,0,1.19,5.1,0,20.55
4/5/2026,18:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.932,0,34.95,0,1.51,0,111,0,7.88,0,6.64,2.29,7.98,0,-83.9,5.67,22.286,0,32.41,0,1.188,5.01,0,20.18
4/5/2026,18:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.764,0,34.82,0,1.546,0,109.7,0,7.72,0,7.9,2.72,7.96,0,-82.6,5.67,22.811,0,38.13,0,1.199,4.9,0,19.73
4/5/2026,19:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.667,0,34.74,0,1.593,0,108.6,0,7.61,0,8.91,3.06,7.95,0,-82.2,5.68,23.156,0,33.57,0,1.204,4.56,0,18.35
4/5/2026,19:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.672,0,34.75,0,1.649,0,108.1,0,7.57,0,9.05,3.1,7.95,0,-82.3,5.67,23.112,0,28.59,0,1.192,4.62,0,18.62
4/5/2026,19:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.67,0,34.74,0,1.708,0,107.5,0,7.53,0,9.07,3.11,7.95,0,-82.2,5.67,23.095,0,32.49,0,1.19,5.86,0,23.59
4/5/2026,19:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.671,0,34.75,0,1.77,0,107.1,0,7.52,0,8.88,3.04,7.95,0,-82,5.68,23.024,0,27.27,0,1.195,4.58,0,18.43
4/5/2026,20:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.753,0,34.81,0,1.845,0,106.8,0,7.53,0,8.27,2.84,7.95,0,-82.3,5.67,22.754,0,30.29,0,1.207,5.78,0,23.25
4/5/2026,20:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.836,0,34.88,0,1.918,0,107.1,0,7.58,0,7.64,2.63,7.97,0,-83,5.67,22.496,0,29.17,0,1.206,5.09,0,20.47
4/5/2026,20:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.878,0,34.91,0,1.997,0,106.8,0,7.58,0,7.26,2.5,7.97,0,-83.3,5.68,22.368,0,36.04,0,1.205,6.59,0,26.52
4/5/2026,20:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.939,0,34.96,0,2.072,0,106.1,0,7.54,0,6.77,2.34,7.98,0,-83.9,5.67,22.252,0,39.4,0,1.201,6.97,0,28.02
4/5/2026,21:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.071,0,35.06,0,2.139,0,102.8,0,7.34,0,5.81,2.01,8,0,-84.9,5.67,21.938,0,50.11,0,1.2,7.96,0,32
4/5/2026,21:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.192,0,35.15,0,2.202,0,100.9,0,7.25,0,5.23,1.82,8.01,0,-85.5,5.67,21.602,0,26.59,0,1.196,4.67,0,18.82
4/5/2026,21:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.224,0,35.18,0,2.268,0,96.4,0,6.93,0,5.18,1.8,7.99,0,-84.4,5.67,21.513,0,19.74,0,1.19,3.75,0,15.14
4/5/2026,21:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.279,0,35.22,0,2.326,0,95.7,0,6.9,0,4.63,1.61,8,0,-84.9,5.67,21.347,0,20.52,0,1.199,5.26,0,21.18
4/5/2026,22:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.299,0,35.23,0,2.382,0,86.3,0,6.22,0,4.48,1.56,7.97,0,-83,5.66,21.29,0,16.21,0,1.197,2.66,0,10.74
4/5/2026,22:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.32,0,35.25,0,2.432,0,60.5,0,4.37,0,4.72,1.64,7.88,0,-77.8,5.67,21.255,0,16.03,0,1.193,1.89,0,7.66
4/5/2026,22:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.335,0,35.26,0,2.471,0,60.7,0,4.38,0,4.7,1.64,7.88,0,-77.9,5.66,21.192,0,11.33,0,1.199,1.89,0,7.67
4/5/2026,22:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.354,0,35.28,0,2.502,0,91.9,0,6.65,0,4.15,1.45,8,0,-84.8,5.66,21.111,0,18.03,0,1.198,2.82,0,11.41
4/5/2026,23:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.243,0,35.19,0,2.524,0,100.7,0,7.24,0,5.3,1.84,8.01,0,-85.6,5.67,21.529,0,13.96,0,1.188,5.26,0,21.19
4/5/2026,23:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.121,0,35.1,0,2.536,0,96.7,0,6.92,0,6.14,2.12,7.98,0,-84,5.66,21.827,0,13.94,0,1.193,3.19,0,12.87
4/5/2026,23:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.903,0,34.93,0,2.548,0,101.4,0,7.2,0,7.6,2.62,7.96,0,-82.9,5.66,22.294,0,18.34,0,1.195,4.96,0,19.97
4/5/2026,23:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.74,0,34.8,0,2.546,0,102.2,0,7.2,0,8.85,3.04,7.94,0,-81.7,5.67,22.757,0,25.89,0,1.198,4.94,0,19.9
4/6/2026,00:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.735,0,34.8,0,2.525,0,98.4,0,6.92,0,9.05,3.1,7.93,0,-81.1,5.67,22.859,0,25.83,0,1.195,4.95,0,19.94
4/6/2026,00:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.864,0,34.89,0,2.478,0,101.7,0,7.16,0,8.11,2.79,7.94,0,-81.5,5.66,22.827,0,26.49,0,1.205,4.24,0,17.08
4/6/2026,00:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.945,0,34.95,0,2.438,0,100.2,0,7.02,0,8.31,2.85,7.92,0,-80.6,5.67,23.079,0,22.1,0,1.199,4.1,0,16.51
4/6/2026,00:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.94,0,34.94,0,2.4,0,98,0,6.83,0,8.41,2.89,7.91,0,-79.8,5.67,23.353,0,20.52,0,1.194,3.74,0,15.09
4/6/2026,01:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.944,0,34.94,0,2.352,0,97.3,0,6.73,0,9.12,3.13,7.9,0,-79,5.66,23.751,0,18.07,0,1.199,2.46,0,9.95
4/6/2026,01:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.923,0,34.92,0,2.307,0,96.9,0,6.7,0,9.3,3.19,7.89,0,-79,5.66,23.821,0,21.47,0,1.193,3.25,0,13.11
4/6/2026,01:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.901,0,34.9,0,2.255,0,94.7,0,6.53,0,9.68,3.32,7.88,0,-78.3,5.67,23.985,0,22.3,0,1.188,2.71,0,10.96
4/6/2026,01:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.896,0,34.89,0,2.199,0,96.3,0,6.64,0,9.92,3.4,7.88,0,-78.1,5.66,24.049,0,20,0,1.195,2.75,0,11.11
4/6/2026,02:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.884,0,34.88,0,2.147,0,95.6,0,6.58,0,10.22,3.5,7.88,0,-78,5.67,24.126,0,18.45,0,1.202,2.37,0,9.59
4/6/2026,02:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.864,0,34.87,0,2.105,0,95.1,0,6.55,0,10.31,3.53,7.87,0,-77.7,5.67,24.049,0,17,0,1.195,2.29,0,9.27
4/6/2026,02:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.883,0,34.89,0,2.062,0,92,0,6.35,0,10.38,3.55,7.87,0,-77.4,5.66,23.937,0,18.43,0,1.198,1.87,0,7.58
4/6/2026,02:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.83,0,34.86,0,2.023,0,89.6,0,6.24,0,10.14,3.47,7.87,0,-77.3,5.67,23.473,0,13.85,0,1.201,1.98,0,8.01
4/6/2026,03:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.863,0,34.89,0,1.977,0,88.2,0,6.22,0,9.53,3.27,7.88,0,-77.8,5.67,22.716,0,11.02,0,1.195,1.76,0,7.16
4/6/2026,03:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.949,0,34.95,0,1.934,0,72.3,0,5.07,0,9.99,3.42,7.8,0,-73.2,5.67,22.968,0,8.94,0,1.189,1.12,0,4.57
4/6/2026,03:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.851,0,34.88,0,1.89,0,83.3,0,5.82,0,10.72,3.67,7.83,0,-75.3,5.66,23.199,0,8.82,0,1.194,1.4,0,5.71
4/6/2026,03:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.891,0,34.9,0,1.845,0,89.8,0,6.24,0,10.41,3.56,7.86,0,-77.1,5.66,23.502,0,7.82,0,1.19,1.79,0,7.27
4/6/2026,04:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.879,0,34.89,0,1.801,0,92,0,6.38,0,10.63,3.64,7.87,0,-77.4,5.67,23.69,0,8.43,0,1.199,1.64,0,6.68
4/6/2026,04:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.846,0,34.87,0,1.761,0,90.2,0,6.27,0,10.69,3.66,7.87,0,-77.3,5.66,23.556,0,7.84,0,1.194,1.71,0,6.93
4/6/2026,04:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.863,0,34.88,0,1.72,0,90.9,0,6.32,0,10.62,3.63,7.87,0,-77.4,5.66,23.542,0,7.72,0,1.197,1.59,0,6.45
4/6/2026,04:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.859,0,34.88,0,1.681,0,88.9,0,6.2,0,10.42,3.57,7.87,0,-77.5,5.67,23.364,0,9.26,0,1.201,1.56,0,6.33
4/6/2026,05:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.876,0,34.89,0,1.643,0,90,0,6.27,0,10.49,3.59,7.87,0,-77.4,5.66,23.355,0,8.63,0,1.205,1.66,0,6.74
4/6/2026,05:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.886,0,34.9,0,1.605,0,89.6,0,6.26,0,10.26,3.51,7.87,0,-77.5,5.66,23.246,0,8.86,0,1.204,1.74,0,7.06
4/6/2026,05:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.948,0,34.95,0,1.568,0,88.1,0,6.18,0,9.95,3.41,7.88,0,-77.9,5.66,22.967,0,8.73,0,1.203,1.57,0,6.37
4/6/2026,05:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.995,0,34.99,0,1.537,0,84.5,0,5.96,0,9.78,3.35,7.87,0,-77,5.66,22.688,0,9.75,0,1.206,1.81,0,7.35
4/6/2026,06:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.995,0,35,0,1.51,0,81.4,0,5.76,0,9.78,3.35,7.86,0,-76.7,5.66,22.457,0,10.43,0,1.2,1.95,0,7.89
4/6/2026,06:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.987,0,34.99,0,1.497,0,80.8,0,5.73,0,9.66,3.31,7.85,0,-76.4,5.66,22.414,0,13.56,0,1.195,1.7,0,6.91
4/6/2026,06:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.999,0,35,0,1.491,0,83.3,0,5.9,0,9.33,3.2,7.87,0,-77.3,5.66,22.446,0,21.66,0,1.195,2.16,0,8.74
4/6/2026,06:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.116,0,35.1,0,1.497,0,85,0,6.11,0,7.19,2.48,7.91,0,-79.5,5.65,21.549,0,30.21,0,1.188,2.9,0,11.72
4/6/2026,07:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.159,0,35.13,0,1.518,0,87.3,0,6.32,0,6.54,2.26,7.93,0,-80.8,5.65,21.149,0,34.95,0,1.202,3.8,0,15.32
4/6/2026,07:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.157,0,35.13,0,1.551,0,91.3,0,6.62,0,6.23,2.15,7.97,0,-82.8,5.66,21.048,0,25.01,0,1.206,3.59,0,14.48
4/6/2026,07:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.126,0,35.11,0,1.598,0,92,0,6.66,0,6.58,2.27,7.96,0,-82.5,5.65,21.189,0,25.67,0,1.207,3.93,0,15.84
4/6/2026,07:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.068,0,35.06,0,1.644,0,91.7,0,6.61,0,7.2,2.48,7.96,0,-82.4,5.65,21.42,0,33.37,0,1.206,4,0,16.12
4/6/2026,08:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.004,0,35.01,0,1.7,0,91.2,0,6.56,0,7.57,2.6,7.95,0,-81.9,5.66,21.561,0,37.46,0,1.207,5.23,0,21.06
4/6/2026,08:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.04,0,35.04,0,1.764,0,91.9,0,6.62,0,7.21,2.48,7.96,0,-82.3,5.66,21.467,0,29.76,0,1.205,3.71,0,14.97
4/6/2026,08:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.042,0,35.04,0,1.83,0,91.9,0,6.61,0,7.4,2.55,7.96,0,-82.2,5.65,21.474,0,29.27,0,1.206,4.49,0,18.09
4/6/2026,08:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.024,0,35.03,0,1.897,0,91.9,0,6.62,0,7.5,2.58,7.95,0,-82.1,5.65,21.521,0,24.71,0,1.205,4.13,0,16.66
4/6/2026,09:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.028,0,35.03,0,1.957,0,92,0,6.62,0,7.51,2.59,7.95,0,-82.2,5.66,21.523,0,20.96,0,1.206,4.65,0,18.74
4/6/2026,09:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.029,0,35.03,0,2.015,0,91.4,0,6.58,0,7.62,2.62,7.95,0,-82,5.65,21.517,0,18.23,0,1.194,3.51,0,14.15
4/6/2026,09:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.033,0,35.03,0,2.068,0,89.2,0,6.42,0,7.47,2.57,7.94,0,-81.5,5.65,21.508,0,14.79,0,1.194,2.88,0,11.61
4/6/2026,09:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.043,0,35.04,0,2.125,0,75.7,0,5.45,0,7.38,2.54,7.89,0,-78.5,5.66,21.476,0,13.91,0,1.195,2.17,0,8.78
4/6/2026,10:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.058,0,35.05,0,2.182,0,56.8,0,4.09,0,7.11,2.45,7.82,0,-74.3,5.65,21.444,0,15.21,0,1.19,2.59,0,10.48
4/6/2026,10:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.072,0,35.06,0,2.23,0,75.8,0,5.46,0,7.31,2.52,7.89,0,-78.3,5.65,21.412,0,11.59,0,1.205,2.7,0,10.89
4/6/2026,10:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.084,0,35.07,0,2.278,0,74.2,0,5.35,0,7.27,2.51,7.88,0,-77.7,5.66,21.4,0,12.18,0,1.194,2.37,0,9.58
4/6/2026,10:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.108,0,35.09,0,2.323,0,80.9,0,5.84,0,6.78,2.34,7.91,0,-79.6,5.65,21.356,0,10.74,0,1.198,2.28,0,9.24
4/6/2026,11:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.091,0,35.08,0,2.355,0,87.1,0,6.27,0,7.09,2.44,7.95,0,-81.8,5.65,21.437,0,11.89,0,1.199,2.77,0,11.18
4/6/2026,11:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.047,0,35.04,0,2.385,0,93.2,0,6.7,0,7.64,2.63,7.96,0,-82.6,5.65,21.569,0,13.15,0,1.196,3.18,0,12.85
4/6/2026,11:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.022,0,35.02,0,2.405,0,91.5,0,6.57,0,7.81,2.69,7.95,0,-81.9,5.65,21.646,0,14.28,0,1.187,3.2,0,12.92
4/6/2026,11:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.002,0,35.01,0,2.417,0,94.5,0,6.77,0,7.99,2.75,7.96,0,-82.7,5.65,21.756,0,13.38,0,1.197,3.06,0,12.35
4/6/2026,12:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53,0,35.01,0,2.428,0,93.6,0,6.7,0,8.01,2.75,7.96,0,-82.3,5.65,21.791,0,15.78,0,1.201,3.24,0,13.06
4/6/2026,12:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.05,0,35.04,0,2.426,0,93.4,0,6.69,0,7.62,2.62,7.95,0,-82.1,5.65,21.763,0,16.99,0,1.203,3.48,0,14.05
4/6/2026,12:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.055,0,35.04,0,2.417,0,94.1,0,6.69,0,8.01,2.75,7.93,0,-81,5.65,22.213,0,16.29,0,1.199,3.61,0,14.54
4/6/2026,12:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.019,0,35.01,0,2.409,0,91.3,0,6.45,0,8.66,2.97,7.91,0,-79.5,5.65,22.577,0,12.96,0,1.196,2.24,0,9.07
4/6/2026,13:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.987,0,34.98,0,2.396,0,91.2,0,6.41,0,9.14,3.14,7.89,0,-78.8,5.65,22.834,0,17.06,0,1.193,2.27,0,9.19
4/6/2026,13:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.956,0,34.96,0,2.374,0,91,0,6.37,0,9.27,3.18,7.88,0,-78.1,5.65,23.094,0,20.33,0,1.188,2.4,0,9.73
4/6/2026,13:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.946,0,34.94,0,2.341,0,90.2,0,6.29,0,9.75,3.34,7.87,0,-77.3,5.65,23.326,0,22.02,0,1.191,2.11,0,8.53
4/6/2026,13:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.939,0,34.93,0,2.313,0,91.8,0,6.37,0,10.2,3.49,7.86,0,-77.2,5.65,23.602,0,22.06,0,1.189,11.1,0,44.6
4/6/2026,14:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.928,0,34.92,0,2.276,0,91.9,0,6.36,0,10.46,3.58,7.86,0,-76.9,5.65,23.792,0,18.14,0,1.199,1.77,0,7.16
4/6/2026,14:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.925,0,34.92,0,2.232,0,92.5,0,6.38,0,10.79,3.69,7.86,0,-76.7,5.65,23.96,0,15.17,0,1.204,1.9,0,7.7
4/6/2026,14:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.922,0,34.91,0,2.192,0,92.7,0,6.38,0,11.25,3.84,7.85,0,-76.4,5.66,24.099,0,13.26,0,1.194,1.62,0,6.57
4/6/2026,14:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.926,0,34.91,0,2.152,0,92.7,0,6.37,0,11.44,3.91,7.85,0,-76.5,5.65,24.182,0,12.08,0,1.193,1.55,0,6.29
4/6/2026,15:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.923,0,34.91,0,2.12,0,96.4,0,6.62,0,11.36,3.88,7.86,0,-77.2,5.65,24.186,0,13.54,0,1.192,1.93,0,7.83
4/6/2026,15:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.93,0,34.92,0,2.079,0,95.3,0,6.54,0,11.58,3.96,7.86,0,-76.8,5.65,24.233,0,11.41,0,1.205,1.42,0,5.8
4/6/2026,15:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.93,0,34.92,0,2.04,0,93.9,0,6.44,0,11.33,3.87,7.86,0,-77,5.65,24.253,0,11.05,0,1.205,2.14,0,8.67
4/6/2026,15:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.93,0,34.92,0,2.002,0,94,0,6.45,0,11.79,4.03,7.85,0,-76.6,5.65,24.255,0,9.04,0,1.194,1.26,0,5.12
4/6/2026,16:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.944,0,34.93,0,1.971,0,95.3,0,6.56,0,11.34,3.88,7.86,0,-77.2,5.65,24.068,0,9.86,0,1.193,1.91,0,7.75
4/6/2026,16:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.939,0,34.93,0,1.946,0,85.7,0,5.91,0,10.88,3.72,7.83,0,-74.9,5.66,24.031,0,10.96,0,1.199,1.35,0,5.51
4/6/2026,16:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.961,0,34.94,0,1.917,0,70,0,4.82,0,10.94,3.74,7.75,0,-70.6,5.65,24.022,0,6.54,0,1.19,0.82,0,3.39
4/6/2026,16:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.962,0,34.95,0,1.893,0,92.9,0,6.41,0,11.54,3.94,7.86,0,-77.1,5.65,23.9,0,9.41,0,1.203,1.39,0,5.64
4/6/2026,17:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.136,0,35.08,0,1.867,0,96.5,0,6.69,0,10.26,3.51,7.88,0,-78.4,5.65,23.592,0,13.52,0,1.207,1.49,0,6.07
4/6/2026,17:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.07,0,35.03,0,1.845,0,97.4,0,6.75,0,10.43,3.57,7.89,0,-78.7,5.65,23.68,0,10.85,0,1.198,1.58,0,6.42
4/6/2026,17:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.011,0,34.98,0,1.831,0,97.5,0,6.74,0,10.79,3.69,7.88,0,-78.2,5.65,23.812,0,9.69,0,1.188,1.54,0,6.26
4/6/2026,17:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.004,0,34.98,0,1.823,0,98.1,0,6.79,0,10.72,3.67,7.89,0,-78.5,5.65,23.771,0,10.39,0,1.203,2.05,0,8.3
4/6/2026,18:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.989,0,34.97,0,1.824,0,97.7,0,6.76,0,10.85,3.71,7.88,0,-78.3,5.65,23.775,0,10.41,0,1.202,1.85,0,7.49
4/6/2026,18:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.039,0,35.01,0,1.844,0,99.2,0,6.88,0,10.28,3.52,7.9,0,-79.1,5.65,23.611,0,12.56,0,1.205,1.8,0,7.29
4/6/2026,18:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.047,0,35.02,0,1.873,0,99.4,0,6.89,0,10.56,3.61,7.9,0,-79.2,5.65,23.59,0,10.83,0,1.206,1.9,0,7.69
4/6/2026,18:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.045,0,35.01,0,1.905,0,98.4,0,6.83,0,10.51,3.6,7.9,0,-79,5.65,23.547,0,15.35,0,1.198,2.36,0,9.56
4/6/2026,19:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.061,0,35.03,0,1.931,0,99.2,0,6.91,0,9.8,3.36,7.91,0,-79.8,5.65,23.338,0,14.93,0,1.196,2,0,8.11
4/6/2026,19:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.132,0,35.09,0,1.975,0,101.6,0,7.16,0,8.1,2.78,7.96,0,-82.4,5.65,22.634,0,20.07,0,1.188,3.8,0,15.32
4/6/2026,19:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.268,0,35.2,0,2.015,0,104.5,0,7.46,0,6.6,2.28,8,0,-84.9,5.65,21.906,0,20.63,0,1.195,5.3,0,21.35
4/6/2026,19:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.473,0,35.36,0,2.064,0,104.8,0,7.53,0,5.2,1.81,8.02,0,-85.9,5.65,21.527,0,17.71,0,1.206,5.22,0,21.02
4/6/2026,20:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,53.462,0,35.35,0,2.127,0,105.2,0,7.57,0,5.08,1.76,8.02,0,-86.2,5.65,21.41,0,18.88,0,1.193,7.82,0,31.43
