DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor,SpCond,F_SpCond,Sal,F_Sal,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,PHMV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT
4/11/2025,14:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.13,16.75,0,32.829,0,20.53,0,-0.181,0,78.5,0,5.92,0,77.91,26.17,7.57,0,-84.1,6.41,23.602,0,8.99,0,1.215
4/11/2025,14:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4,16.23,0,30.924,0,19.22,0,-0.203,0,81.9,0,6.17,0,79.89,26.83,7.57,0,-84.4,6.41,24.059,0,8.8,0,1.217
4/11/2025,14:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.12,16.7,0,30.764,0,19.1,0,-0.224,0,81.6,0,6.13,0,80.49,27.03,7.57,0,-84.2,6.41,24.316,0,8.1,0,1.206
4/11/2025,14:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.03,16.34,0,31.864,0,19.86,0,-0.252,0,79.6,0,5.98,0,78.42,26.34,7.56,0,-83.8,6.4,24.02,0,9.41,0,1.212
4/11/2025,15:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.97,16.09,0,30.208,0,18.72,0,-0.264,0,81,0,6.08,0,79.94,26.85,7.56,0,-83.4,6.41,24.44,0,8.14,0,1.216
4/11/2025,15:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.28,17.36,0,27.901,0,17.15,0,-0.289,0,85.7,0,6.43,0,83.02,27.89,7.57,0,-84.6,6.41,24.942,0,9.35,0,1.216
4/11/2025,15:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.26,17.28,0,26.941,0,16.5,0,-0.304,0,85.3,0,6.4,0,83.82,28.16,7.57,0,-84.2,6.41,25.129,0,8.75,0,1.206
4/11/2025,15:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.29,17.4,0,24.814,0,15.07,0,-0.318,0,87.9,0,6.62,0,85.38,28.68,7.58,0,-84.9,6.41,25.415,0,8.64,0,1.213
4/11/2025,16:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.62,18.72,0,25.193,0,15.33,0,-0.339,0,87.1,0,6.55,0,84.16,28.27,7.57,0,-84.4,6.41,25.407,0,14.33,0,1.215
4/11/2025,16:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.22,17.12,0,25.016,0,15.21,0,-0.347,0,86.5,0,6.5,0,84.82,28.49,7.56,0,-83.6,6.41,25.535,0,8.58,0,1.217
4/11/2025,16:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.29,17.4,0,24.321,0,14.74,0,-0.361,0,86.5,0,6.5,0,85.71,28.79,7.54,0,-82.7,6.41,25.619,0,7.52,0,1.217
4/11/2025,16:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.33,17.57,0,22.85,0,13.77,0,-0.373,0,88.8,0,6.68,0,86.8,29.16,7.58,0,-85,6.41,25.872,0,8.57,0,1.216
4/11/2025,17:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.09,16.59,0,22.718,0,13.68,0,-0.385,0,87.8,0,6.61,0,87.07,29.25,7.55,0,-83.4,6.41,25.86,0,7.79,0,1.217
4/11/2025,17:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.32,17.51,0,22.75,0,13.7,0,-0.393,0,86.3,0,6.5,0,86.01,28.89,7.54,0,-82.8,6.41,25.868,0,7.58,0,1.215
4/11/2025,17:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.69,19.02,0,21.93,0,13.16,0,-0.407,0,90.2,0,6.81,0,87.69,29.45,7.57,0,-84.5,6.41,25.884,0,8.7,0,1.215
4/11/2025,17:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.94,20.02,0,21.827,0,13.1,0,-0.416,0,90.6,0,6.84,0,87.59,29.42,7.58,0,-84.9,6.41,25.862,0,8.96,0,1.215
4/11/2025,18:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.18,16.97,0,20.766,0,12.4,0,-0.409,0,86.7,0,6.57,0,88.94,29.87,7.54,0,-82.7,6.41,25.892,0,7.77,0,1.215
4/11/2025,18:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,5.03,20.4,0,20.866,0,12.47,0,-0.384,0,91.1,0,6.89,0,90.66,30.45,7.57,0,-84.7,6.41,25.961,0,7.64,0,1.215
4/11/2025,18:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,5.05,20.47,0,20.534,0,12.25,0,-0.371,0,92.8,0,7.06,0,90.38,30.36,7.62,0,-87.6,6.4,25.73,0,10.89,0,1.216
4/11/2025,18:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.98,20.19,0,21.001,0,12.56,0,-0.351,0,94.1,0,7.12,0,89.59,30.09,7.62,0,-87.2,6.41,25.926,0,10.67,0,1.215
4/11/2025,19:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.99,20.23,0,22.705,0,13.67,0,-0.331,0,94.3,0,7.11,0,88.59,29.76,7.63,0,-88.3,6.41,25.791,0,10.07,0,1.215
4/11/2025,19:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.58,18.58,0,23.288,0,14.06,0,-0.31,0,93.2,0,7.04,0,87.77,29.48,7.63,0,-88.2,6.4,25.582,0,10.18,0,1.215
4/11/2025,19:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.3,17.44,0,24.652,0,14.97,0,-0.267,0,95.5,0,7.21,0,86.64,29.1,7.68,0,-91.2,6.41,25.301,0,9.72,0,1.214
4/11/2025,19:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.92,15.91,0,24.606,0,14.94,0,-0.222,0,94.5,0,7.17,0,85.79,28.81,7.68,0,-90.8,6.41,25.008,0,10.96,0,1.214
4/11/2025,20:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.86,15.67,0,26.247,0,16.04,0,-0.177,0,94.3,0,7.13,0,84.32,28.32,7.69,0,-91.5,6.41,24.869,0,10.59,0,1.215
4/11/2025,20:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.81,15.47,0,28.062,0,17.26,0,-0.157,0,92.3,0,6.94,0,80.92,27.18,7.69,0,-91.4,6.41,24.756,0,12.51,0,1.215
4/11/2025,20:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.59,14.59,0,28.561,0,17.6,0,-0.096,0,92,0,6.92,0,79.5,26.7,7.68,0,-91.1,6.41,24.678,0,14.94,0,1.215
4/11/2025,20:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.67,14.89,0,28.38,0,17.48,0,-0.059,0,,-2,,-2,80.06,26.89,7.69,0,-91.6,6.41,24.343,0,12.91,0,1.215
4/11/2025,21:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.77,15.32,0,30.833,0,19.15,0,-0.019,0,,-2,,-2,76.02,25.54,7.68,0,-91,6.41,24.322,0,16.93,0,1.215
4/11/2025,21:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.72,15.1,0,32.407,0,20.23,0,0.029,0,,-2,,-2,72.16,24.24,7.7,0,-91.9,6.41,24.121,0,21.35,0,1.215
4/11/2025,21:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.68,14.93,0,32.656,0,20.41,0,0.067,0,,-2,,-2,72.49,24.35,7.72,0,-93.2,6.41,23.852,0,17.89,0,1.215
4/11/2025,21:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.65,14.84,0,33.507,0,21,0,0.1,0,,-2,,-2,71.81,24.12,7.72,0,-93.5,6.41,23.923,0,16.22,0,1.214
4/11/2025,22:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.89,15.79,0,34.473,0,21.67,0,0.12,0,,-2,,-2,69.18,23.24,7.73,0,-93.7,6.41,23.872,0,20.49,0,1.215
4/11/2025,22:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.91,15.88,0,35.038,0,22.06,0,0.137,0,,-2,,-2,68.74,23.09,7.73,0,-93.8,6.41,23.737,0,19.08,0,1.217
4/11/2025,22:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.93,15.95,0,35.38,0,22.3,0,0.144,0,,-2,,-2,68.81,23.11,7.73,0,-93.8,6.41,23.695,0,17.51,0,1.217
4/11/2025,22:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.61,14.67,0,35.615,0,22.46,0,0.137,0,,-2,,-2,68.27,22.93,7.72,0,-93.4,6.41,23.653,0,15.57,0,1.217
4/11/2025,23:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.19,12.94,0,35.54,0,22.41,0,0.123,0,,-2,,-2,66.39,22.3,7.69,0,-91.6,6.41,23.668,0,15.12,0,1.216
4/11/2025,23:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.2,13,0,35.459,0,22.36,0,0.101,0,,-2,,-2,67.5,22.67,7.7,0,-92.2,6.41,23.66,0,16.93,0,1.216
4/11/2025,23:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.43,13.92,0,34.95,0,22,0,0.08,0,,-2,,-2,70.36,23.63,7.72,0,-92.9,6.41,23.664,0,15.54,0,1.217
4/11/2025,23:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.42,13.88,0,34.665,0,21.8,0,0.059,0,,-2,,-2,70.5,23.68,7.72,0,-92.9,6.41,23.745,0,15.68,0,1.216
4/12/2025,0:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.55,14.39,0,33.949,0,21.3,0,0.036,0,,-2,,-2,71.15,23.9,7.71,0,-92.4,6.41,23.727,0,16.83,0,1.216
4/12/2025,0:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.6,14.63,0,32.883,0,20.57,0,0.013,0,,-2,,-2,71.28,23.94,7.7,0,-91.7,6.41,23.708,0,24.55,0,1.215
4/12/2025,0:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.49,14.16,0,32.674,0,20.42,0,-0.011,0,,-2,,-2,74.62,25.07,7.69,0,-91.3,6.41,23.725,0,13.38,0,1.215
4/12/2025,0:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.5,14.2,0,31.446,0,19.58,0,-0.034,0,,-2,,-2,77.31,25.97,7.67,0,-90.2,6.41,23.711,0,11.45,0,1.216
4/12/2025,1:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.46,14.05,0,30.919,0,19.22,0,-0.057,0,,-2,,-2,78.12,26.24,7.66,0,-89.4,6.41,23.753,0,10.99,0,1.214
4/12/2025,1:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.36,13.65,0,31.695,0,19.75,0,-0.08,0,,-2,,-2,76.61,25.73,7.66,0,-89.4,6.41,23.856,0,12.44,0,1.215
4/12/2025,1:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.33,13.54,0,31.125,0,19.36,0,-0.103,0,,-2,,-2,77.18,25.92,7.64,0,-88.5,6.41,23.866,0,9.93,0,1.215
4/12/2025,1:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.27,13.27,0,31.114,0,19.35,0,-0.124,0,,-2,,-2,78.18,26.26,7.64,0,-88.3,6.41,23.851,0,10.96,0,1.216
4/12/2025,2:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.32,13.5,0,30.701,0,19.07,0,-0.144,0,,-2,,-2,78.84,26.48,7.63,0,-87.5,6.41,23.831,0,9.67,0,1.217
4/12/2025,2:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.35,13.62,0,30.927,0,19.22,0,-0.166,0,,-2,,-2,78.04,26.21,7.62,0,-87.3,6.41,23.849,0,9.3,0,1.215
4/12/2025,2:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.4,13.83,0,30.964,0,19.25,0,-0.185,0,,-2,,-2,78.47,26.36,7.62,0,-87.4,6.41,23.948,0,10.86,0,1.215
4/12/2025,2:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.45,14.01,0,30.683,0,19.06,0,-0.202,0,,-2,,-2,78.4,26.33,7.61,0,-86.6,6.41,23.931,0,9.01,0,1.216
4/12/2025,3:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.35,13.61,0,30.008,0,18.6,0,-0.218,0,,-2,,-2,80.56,27.06,7.61,0,-86.5,6.41,23.843,0,11.16,0,1.216
4/12/2025,3:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.36,13.65,0,29.631,0,18.34,0,-0.237,0,,-2,,-2,81.35,27.32,7.59,0,-85.6,6.41,23.847,0,9.45,0,1.216
4/12/2025,3:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.2,13,0,31.178,0,19.39,0,-0.25,0,,-2,,-2,78.28,26.29,7.59,0,-85.6,6.41,23.987,0,10.25,0,1.215
4/12/2025,3:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.25,13.18,0,30.827,0,19.15,0,-0.264,0,,-2,,-2,77.78,26.13,7.59,0,-85.4,6.41,23.98,0,8.23,0,1.217
4/12/2025,4:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.36,13.67,0,30.125,0,18.67,0,-0.277,0,,-2,,-2,79.53,26.71,7.58,0,-84.6,6.41,23.918,0,7.11,0,1.215
4/12/2025,4:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.11,12.64,0,29.569,0,18.3,0,-0.29,0,,-2,,-2,81.07,27.23,7.56,0,-83.3,6.41,23.856,0,7.15,0,1.215
4/12/2025,4:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.16,12.86,0,29.238,0,18.07,0,-0.301,0,,-2,,-2,80.16,26.92,7.55,0,-83.2,6.41,23.832,0,6.7,0,1.216
4/12/2025,4:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.28,13.3,0,28.214,0,17.38,0,-0.311,0,,-2,,-2,81.62,27.42,7.54,0,-82.3,6.41,23.784,0,6.91,0,1.216
4/12/2025,5:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.17,12.87,0,28.226,0,17.39,0,-0.324,0,,-2,,-2,82.35,27.66,7.54,0,-82.3,6.4,23.749,0,6.88,0,1.216
4/12/2025,5:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.17,12.9,0,27.587,0,16.96,0,-0.333,0,,-2,,-2,83.78,28.14,7.54,0,-82.4,6.41,23.701,0,6.67,0,1.216
4/12/2025,5:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.22,13.1,0,27.346,0,16.79,0,-0.337,0,,-2,,-2,83.66,28.1,7.53,0,-81.7,6.41,23.687,0,6.53,0,1.216
4/12/2025,5:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.13,12.73,0,26.695,0,16.36,0,-0.343,0,,-2,,-2,85.12,28.59,7.51,0,-80.4,6.41,23.616,0,6.86,0,1.215
4/12/2025,6:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.25,13.19,0,26.827,0,16.44,0,-0.344,0,,-2,,-2,84.99,28.55,7.54,0,-82.4,6.41,23.745,0,6.25,0,1.215
4/12/2025,6:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.35,13.59,0,25.252,0,15.39,0,-0.336,0,,-2,,-2,88.86,29.85,7.53,0,-81.7,6.41,23.595,0,5.8,0,1.215
4/12/2025,6:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.34,13.57,0,23.475,0,14.21,0,-0.322,0,,-2,,-2,92,30.9,7.5,0,-80.2,6.41,23.311,0,6.81,0,1.215
4/12/2025,6:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.25,13.21,0,22.559,0,13.62,0,-0.309,0,,-2,,-2,93.36,31.36,7.49,0,-79.1,6.41,22.712,0,7.18,0,1.216
4/12/2025,7:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.24,13.15,0,21.405,0,12.86,0,-0.291,0,,-2,,-2,95.23,31.99,7.48,0,-78.9,6.41,22.398,0,6.2,0,1.216
4/12/2025,7:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.77,11.28,0,21.463,0,12.91,0,-0.271,0,,-2,,-2,94.89,31.87,7.49,0,-79.2,6.41,21.785,0,6.92,0,1.215
4/12/2025,7:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.72,11.07,0,22.488,0,13.58,0,-0.248,0,,-2,,-2,94.06,31.59,7.51,0,-80.7,6.41,21.821,0,6.24,0,1.214
4/12/2025,7:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.71,11.04,0,23.989,0,14.57,0,-0.223,0,,-2,,-2,91.54,30.75,7.52,0,-81.3,6.41,21.827,0,6.64,0,1.215
4/12/2025,8:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.55,10.38,0,26.063,0,15.95,0,-0.195,0,,-2,,-2,87.57,29.42,7.56,0,-83.2,6.41,21.884,0,9.45,0,1.215
4/12/2025,8:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.49,10.13,0,25.92,0,15.86,0,-0.165,0,,-2,,-2,88.55,29.74,7.57,0,-84.2,6.41,21.764,0,7.36,0,1.215
4/12/2025,8:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.49,10.14,0,27.197,0,16.72,0,-0.128,0,,-2,,-2,85.94,28.87,7.59,0,-85.1,6.41,21.912,0,8.63,0,1.215
4/12/2025,8:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.55,10.39,0,29.222,0,18.08,0,-0.097,0,,-2,,-2,82.23,27.62,7.6,0,-85.5,6.41,22.056,0,9.89,0,1.215
4/12/2025,9:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.75,11.17,0,30.266,0,18.8,0,-0.057,0,,-2,,-2,80.23,26.95,7.61,0,-86.3,6.41,21.994,0,11.07,0,1.215
4/12/2025,9:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.85,11.58,0,32.852,0,20.57,0,-0.021,0,,-2,,-2,76,25.53,7.6,0,-86,6.41,22.16,0,12.44,0,1.216
4/12/2025,9:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.85,11.6,0,33.945,0,21.33,0,0.016,0,,-2,,-2,73.74,24.77,7.61,0,-86.4,6.41,21.756,0,13.77,0,1.216
4/12/2025,9:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.62,10.67,0,35.381,0,22.33,0,0.053,0,,-2,,-2,70.55,23.7,7.64,0,-87.8,6.41,21.468,0,15.11,0,1.215
4/12/2025,10:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.77,11.27,0,36.374,0,23.03,0,0.082,0,,-2,,-2,68.54,23.02,7.65,0,-88.8,6.41,21.384,0,13.99,0,1.215
4/12/2025,10:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.6,10.56,0,37.361,0,23.72,0,0.104,0,,-2,,-2,66.47,22.33,7.67,0,-89.7,6.41,21.452,0,13.48,0,1.216
4/12/2025,10:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.8,11.37,0,36.828,0,23.34,0,0.126,0,,-2,,-2,65.77,22.09,7.68,0,-90.6,6.41,21.562,0,13.34,0,1.206
4/12/2025,10:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.85,11.59,0,37.759,0,23.99,0,0.134,0,,-2,,-2,64.78,21.76,7.7,0,-91.5,6.41,21.57,0,12.56,0,1.214
4/12/2025,11:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.01,12.22,0,37.719,0,23.96,0,0.135,0,,-2,,-2,65.2,21.9,7.7,0,-91.9,6.41,21.686,0,10.02,0,1.216
4/12/2025,11:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.1,12.6,0,38.95,0,24.84,0,0.124,0,,-2,,-2,61.63,20.7,7.69,0,-91,6.41,21.403,0,10.29,0,1.216
4/12/2025,11:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.26,13.22,0,38.695,0,24.65,0,0.105,0,,-2,,-2,62.27,20.92,7.67,0,-89.7,6.41,21.498,0,11.32,0,1.216
4/12/2025,11:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.58,14.53,0,38.263,0,24.35,0,0.083,0,,-2,,-2,63.34,21.28,7.69,0,-90.8,6.41,21.544,0,11.75,0,1.215
4/12/2025,12:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.9,15.84,0,37.882,0,24.08,0,0.063,0,,-2,,-2,64.79,21.77,7.68,0,-90.5,6.41,21.589,0,11.74,0,1.215
4/12/2025,12:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.39,13.78,0,36.332,0,22.99,0,0.042,0,,-2,,-2,67.84,22.79,7.69,0,-91.1,6.41,21.955,0,10.64,0,1.214
4/12/2025,12:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.38,13.73,0,36.869,0,23.37,0,0.022,0,,-2,,-2,67,22.51,7.67,0,-90,6.41,21.833,0,11.07,0,1.206
4/12/2025,12:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.79,15.39,0,36.916,0,23.4,0,-0.005,0,,-2,,-2,67.77,22.77,7.66,0,-89.5,6.41,21.802,0,9.22,0,1.212
4/12/2025,13:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.51,14.26,0,36.955,0,23.43,0,-0.03,0,,-2,,-2,67.76,22.76,7.66,0,-89.2,6.41,21.796,0,8.81,0,1.214
4/12/2025,13:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.92,15.91,0,36.569,0,23.16,0,-0.05,0,,-2,,-2,69,23.18,7.66,0,-89.4,6.41,21.889,0,11.85,0,1.216
4/12/2025,13:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.95,16.02,0,37.331,0,23.69,0,-0.064,0,,-2,,-2,66.55,22.36,7.65,0,-88.7,6.41,21.707,0,8.52,0,1.206
4/12/2025,13:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.54,14.36,0,35.598,0,22.48,0,-0.078,0,,-2,,-2,66.72,22.41,7.64,0,-88.3,6.41,21.754,0,9.42,0,1.212
4/12/2025,14:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.42,13.88,0,35.692,0,22.54,0,-0.099,0,,-2,,-2,67.13,22.55,7.66,0,-89.5,6.41,21.812,0,8.62,0,1.214
4/12/2025,14:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.27,17.33,0,36.293,0,22.96,0,-0.118,0,,-2,,-2,66.59,22.37,7.64,0,-88.2,6.41,21.919,0,8.39,0,1.215
4/12/2025,14:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.69,15,0,36.69,0,23.24,0,-0.141,0,,-2,,-2,67.62,22.71,7.65,0,-88.5,6.41,21.882,0,6.41,0,1.205
4/12/2025,14:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.65,14.82,0,36.799,0,23.32,0,-0.158,0,,-2,,-2,68.34,22.96,7.64,0,-88.1,6.41,21.859,0,7.17,0,1.211
4/12/2025,15:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.71,15.08,0,36.497,0,23.11,0,-0.181,0,,-2,,-2,68.38,22.97,7.62,0,-87,6.41,21.922,0,8.06,0,1.214
4/12/2025,15:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.61,14.65,0,36.73,0,23.27,0,-0.198,0,,-2,,-2,68.59,23.04,7.62,0,-87,6.41,21.88,0,7.53,0,1.215
4/12/2025,15:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.95,16.01,0,36.188,0,22.89,0,-0.217,0,,-2,,-2,68.59,23.04,7.64,0,-88.2,6.41,21.925,0,8.28,0,1.215
4/12/2025,15:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.57,14.51,0,36.084,0,22.81,0,-0.23,0,,-2,,-2,69.72,23.42,7.65,0,-88.5,6.41,22.026,0,7.63,0,1.206
4/12/2025,16:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.9,15.85,0,34.797,0,21.92,0,-0.247,0,,-2,,-2,71.22,23.92,7.63,0,-87.8,6.41,22.185,0,6.78,0,1.214
4/12/2025,16:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.84,15.57,0,34.138,0,21.46,0,-0.262,0,,-2,,-2,71.15,23.9,7.61,0,-86.4,6.41,22.38,0,11.87,0,1.216
