DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,mVpH,BATTERY,Turb,F_Turb,Temp,F_Temp,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
7/16/2025,12:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.03,0,83.6,0,6.31,0,100,33.41,7.39,0,-36.2,6.03,11.39,0,,-2,1.186,3.28,13.5,0
7/16/2025,12:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.062,0,85.7,0,6.46,0,98.98,33.08,7.43,0,-38.7,6.03,10.78,0,,-2,1.202,3.8,15.64,0
7/16/2025,13:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.098,0,85,0,6.4,0,97.38,32.54,7.43,0,-38.8,6.03,12.61,0,,-2,1.192,3.54,14.58,0
7/16/2025,13:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.132,0,87.2,0,6.56,0,96.13,32.12,7.46,0,-40.5,6.02,12.15,0,,-2,1.186,3.62,14.88,0
7/16/2025,13:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.172,0,83.7,0,6.29,0,94.56,31.6,7.45,0,-39.7,6.03,13.53,0,,-2,1.202,3.17,13.06,0
7/16/2025,13:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.207,0,85,0,6.41,0,89.14,29.79,7.47,0,-41,6.03,19.19,0,,-2,1.19,3.13,12.9,0
7/16/2025,14:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.244,0,90.4,0,6.76,0,86.27,28.84,7.53,0,-44.7,6.03,18.12,0,,-2,1.188,3.19,13.14,0
7/16/2025,14:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.271,0,82.4,0,6.17,0,82.83,27.69,7.51,0,-43.4,6.03,16.59,0,,-2,1.191,2.49,10.26,0
7/16/2025,14:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.301,0,90,0,6.7,0,79.8,26.68,7.58,0,-48,6.03,17.15,0,,-2,1.185,3.08,12.69,0
7/16/2025,14:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.321,0,99.6,0,7.36,0,76.98,25.74,7.65,0,-52.2,6.03,16.02,0,,-2,1.187,3.21,13.19,0
7/16/2025,15:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.338,0,99,0,7.28,0,77.67,25.97,7.68,0,-53.8,6.03,13.25,0,,-2,1.187,2.57,10.56,0
7/16/2025,15:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.339,0,96.5,0,7.07,0,75.95,25.4,7.65,0,-52.3,6.03,10.31,0,,-2,1.193,2.32,9.54,0
7/16/2025,15:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.342,0,90.6,0,6.64,0,75.19,25.15,7.58,0,-48.1,6.03,6.91,0,,-2,1.194,2.13,8.77,0
7/16/2025,15:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.329,0,87.7,0,6.46,0,75.46,25.24,7.6,0,-49,6.03,7.91,0,,-2,1.194,1.81,7.47,0
7/16/2025,16:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.318,0,80.1,0,5.9,0,74.67,24.97,7.54,0,-45.6,6.02,9.35,0,,-2,1.192,1.76,7.23,0
7/16/2025,16:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.3,0,92.7,0,6.83,0,76.82,25.69,7.64,0,-51.7,6.02,10.62,0,,-2,1.201,2.29,9.45,0
7/16/2025,16:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.274,0,94,0,6.94,0,79.31,26.52,7.63,0,-51.1,6.02,9.93,0,,-2,1.197,2.36,9.72,0
7/16/2025,16:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.257,0,96.6,0,7.14,0,80.1,26.78,7.66,0,-52.5,6.03,12.27,0,,-2,1.197,2.85,11.71,0
7/16/2025,17:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.231,0,91.9,0,6.8,0,84.53,28.26,7.59,0,-48.5,6.03,9.58,0,,-2,1.188,2.73,11.22,0
7/16/2025,17:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.207,0,88.7,0,6.58,0,89.02,29.76,7.55,0,-46.1,6.02,11.16,0,,-2,1.19,2.69,11.08,0
7/16/2025,17:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.184,0,86.7,0,6.45,0,90.82,30.36,7.53,0,-45,6.03,13.61,0,,-2,1.195,2.7,11.11,0
7/16/2025,17:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.159,0,87.7,0,6.53,0,97.6,32.61,7.52,0,-44,6.03,8.43,0,,-2,1.194,2.5,10.3,0
7/16/2025,18:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.137,0,83.9,0,6.25,0,98.04,32.76,7.47,0,-41.3,6.03,9.94,0,,-2,1.194,2.23,9.18,0
7/16/2025,18:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.115,0,84.4,0,6.31,0,100.25,33.5,7.46,0,-40.5,6.03,6.94,0,,-2,1.183,2.18,8.99,0
7/16/2025,18:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.098,0,84,0,6.26,0,98.41,32.88,7.44,0,-39.4,6.03,7.95,0,,-2,1.202,2.31,9.53,0
7/16/2025,18:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.074,0,81,0,6.06,0,97.9,32.71,7.42,0,-38.2,6.03,9.18,0,,-2,1.193,2.6,10.73,0
7/16/2025,19:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.054,0,89.6,0,6.71,0,98.95,33.06,7.49,0,-42.6,6.03,11.41,0,,-2,1.194,3.29,13.54,0
7/16/2025,19:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.038,0,88.7,0,6.65,0,100.18,33.47,7.48,0,-41.9,6.03,10.52,0,,-2,1.191,2.99,12.33,0
7/16/2025,19:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.018,0,89.6,0,6.71,0,101.65,33.96,7.47,0,-41.3,6.02,10.36,0,,-2,1.185,2.97,12.24,0
7/16/2025,19:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.001,0,91.2,0,6.85,0,103.64,34.63,7.48,0,-41.4,6.03,9.25,0,,-2,1.19,2.74,11.29,0
7/16/2025,20:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.018,0,87.6,0,6.59,0,101.41,33.88,7.44,0,-39.1,6.03,10.49,0,,-2,1.198,2.98,12.28,0
7/16/2025,20:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.034,0,86.9,0,6.55,0,102.71,34.32,7.43,0,-39,6.03,9.92,0,,-2,1.198,2.99,12.29,0
7/16/2025,20:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.049,0,83.7,0,6.31,0,103.31,34.52,7.41,0,-37.2,6.03,8.75,0,,-2,1.19,2.76,11.35,0
7/16/2025,20:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.06,0,80.3,0,6.05,0,103.03,34.42,7.37,0,-35,6.03,8.79,0,,-2,1.183,2.86,11.79,0
7/16/2025,21:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.075,0,76.5,0,5.77,0,104.57,34.94,7.35,0,-33.9,6.04,7.84,0,,-2,1.2,2.46,10.14,0
7/16/2025,21:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.09,0,80.3,0,6.07,0,106.55,35.6,7.38,0,-35.7,6.03,8.23,0,,-2,1.202,2.66,10.97,0
7/16/2025,21:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.103,0,80.1,0,6.06,0,106.54,35.59,7.36,0,-34.6,6.02,8.15,0,,-2,1.187,2.95,12.15,0
7/16/2025,21:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.117,0,80.5,0,6.1,0,107.73,35.99,7.36,0,-34.6,6.03,8.5,0,,-2,1.198,3.15,12.97,0
7/16/2025,22:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.129,0,78.8,0,5.99,0,107.77,36,7.35,0,-33.7,6.03,8.4,0,,-2,1.19,3.08,12.67,0
7/16/2025,22:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.139,0,70.8,0,5.38,0,108.04,36.09,7.31,0,-31.6,6.02,7.41,0,,-2,1.195,2.52,10.36,0
7/16/2025,22:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.148,0,74.5,0,5.68,0,110.12,36.79,7.32,0,-32.1,6.03,8.73,0,,-2,1.193,2.58,10.64,0
7/16/2025,22:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.153,0,66.2,0,5.06,0,110.87,37.03,7.29,0,-30.1,6.03,6.78,0,,-2,1.192,2.27,9.34,0
7/16/2025,23:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.152,0,63.9,0,4.9,0,112.26,37.5,7.29,0,-29.8,6.03,6.47,0,,-2,1.192,2.36,9.73,0
7/16/2025,23:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.139,0,59.4,0,4.57,0,113.29,37.84,7.26,0,-28.4,6.03,6.44,0,,-2,1.192,2.18,8.99,0
7/16/2025,23:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.12,0,73.9,0,5.66,0,111.82,37.35,7.31,0,-31.1,6.03,7.85,0,,-2,1.184,2.69,11.07,0
7/16/2025,23:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.104,0,73.3,0,5.64,0,111.74,37.33,7.33,0,-32.5,6.03,8.15,0,,-2,1.188,2.38,9.81,0
7/17/2025,0:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.083,0,80.6,0,6.19,0,112.25,37.5,7.39,0,-35.9,6.03,8.44,0,,-2,1.187,2.59,10.68,0
7/17/2025,0:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.056,0,80,0,6.14,0,110.92,37.05,7.37,0,-35,6.03,8.04,0,,-2,1.192,2.58,10.62,0
7/17/2025,0:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.029,0,81.4,0,6.24,0,108.81,36.35,7.41,0,-37.6,6.03,9.5,0,,-2,1.199,2.47,10.16,0
7/17/2025,0:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0,0,78.4,0,6,0,107.85,36.03,7.4,0,-37,6.03,9.4,0,,-2,1.192,2.49,10.24,0
7/17/2025,1:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.026,0,77.2,0,5.92,0,108.19,36.14,7.41,0,-37.4,6.03,9.1,0,,-2,1.189,2.38,9.8,0
7/17/2025,1:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.055,0,78,0,5.96,0,106.19,35.48,7.4,0,-36.8,6.04,9.11,0,,-2,1.2,2.47,10.15,0
7/17/2025,1:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.089,0,79.9,0,6.1,0,104.53,34.92,7.43,0,-38.8,6.03,9.79,0,,-2,1.196,2.52,10.39,0
7/17/2025,1:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.123,0,77.5,0,5.89,0,99.73,33.33,7.42,0,-38.1,6.04,13.63,0,,-2,1.193,2.46,10.13,0
7/17/2025,2:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.158,0,74.3,0,5.62,0,92.15,30.8,7.41,0,-37.7,6.03,16.81,0,,-2,1.184,2.51,10.32,0
7/17/2025,2:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.192,0,77.3,0,5.88,0,96.64,32.29,7.49,0,-42.1,6.03,14.76,0,,-2,1.193,2.57,10.58,0
7/17/2025,2:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.225,0,69.7,0,5.28,0,90.68,30.31,7.44,0,-39,6.04,12.61,0,,-2,1.198,2.3,9.49,0
7/17/2025,2:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.253,0,69.4,0,5.27,0,89.43,29.89,7.48,0,-41.7,6.03,13.11,0,,-2,1.195,2.34,9.65,0
7/17/2025,3:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.273,0,67.5,0,5.13,0,88.62,29.62,7.46,0,-40.3,6.03,11.09,0,,-2,1.186,2.09,8.59,0
7/17/2025,3:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.287,0,65.5,0,4.98,0,87.87,29.37,7.44,0,-39.2,6.04,9.74,0,,-2,1.185,2.06,8.47,0
7/17/2025,3:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.292,0,68.8,0,5.26,0,90.33,30.19,7.51,0,-43.6,6.03,11.05,0,,-2,1.183,2.18,8.97,0
7/17/2025,3:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.29,0,62,0,4.74,0,91.32,30.52,7.43,0,-38.5,6.03,5.26,0,,-2,1.184,1.98,8.16,0
7/17/2025,4:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.277,0,51.8,0,3.95,0,87.67,29.3,7.36,0,-34.5,6.03,7.14,0,,-2,1.187,1.82,7.52,0
7/17/2025,4:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.26,0,54,0,4.12,0,88.44,29.56,7.4,0,-36.8,6.03,8.64,0,,-2,1.194,1.81,7.46,0
7/17/2025,4:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.24,0,62.6,0,4.78,0,91.1,30.45,7.44,0,-39.1,6.04,9.25,0,,-2,1.191,1.97,8.11,0
7/17/2025,4:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.22,0,66,0,5.04,0,92.5,30.91,7.47,0,-41,6.03,10.28,0,,-2,1.192,2.38,9.8,0
7/17/2025,5:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.196,0,64.8,0,4.96,0,98.45,32.9,7.42,0,-37.8,6.03,9.9,0,,-2,1.19,2.11,8.71,0
7/17/2025,5:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.174,0,66.9,0,5.11,0,99.26,33.17,7.44,0,-39.2,6.03,10.75,0,,-2,1.194,2.35,9.69,0
7/17/2025,5:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.153,0,64.6,0,4.94,0,101.52,33.92,7.4,0,-36.7,6.04,10.67,0,,-2,1.185,2.32,9.55,0
7/17/2025,5:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.131,0,64.2,0,4.92,0,101.77,34,7.39,0,-36.2,6.04,10.22,0,,-2,1.202,2.34,9.62,0
7/17/2025,6:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.111,0,67.2,0,5.13,0,97.68,32.64,7.42,0,-38.3,6.04,11.97,0,,-2,1.193,2.72,11.18,0
7/17/2025,6:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.092,0,69.6,0,5.33,0,101.87,34.04,7.4,0,-37,6.03,12.29,0,,-2,1.195,2.65,10.93,0
7/17/2025,6:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.071,0,68.3,0,5.22,0,102.89,34.38,7.39,0,-36.2,6.03,10.74,0,,-2,1.19,2.7,11.12,0
7/17/2025,6:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.054,0,65.5,0,5,0,100.43,33.56,7.38,0,-35.3,6.04,12.22,0,,-2,1.184,2.75,11.3,0
7/17/2025,7:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.036,0,65.9,0,5.04,0,102.63,34.29,7.36,0,-34.2,6.03,11.54,0,,-2,1.196,2.72,11.19,0
7/17/2025,7:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.021,0,66.2,0,5.09,0,105.89,35.38,7.33,0,-32.3,6.04,11.1,0,,-2,1.19,2.65,10.92,0
7/17/2025,7:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.005,0,65.7,0,5.06,0,107.28,35.84,7.31,0,-31.2,6.04,10,0,,-2,1.197,2.85,11.72,0
7/17/2025,7:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.011,0,64.8,0,4.98,0,108.34,36.19,7.29,0,-30.3,6.03,10.71,0,,-2,1.195,2.88,11.87,0
7/17/2025,8:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.028,0,63.5,0,4.89,0,109.86,36.7,7.28,0,-29.7,6.03,9.62,0,,-2,1.186,2.71,11.14,0
7/17/2025,8:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.045,0,62.9,0,4.85,0,106.03,35.42,7.24,0,-27.2,6.03,10.68,0,,-2,1.191,3.07,12.65,0
7/17/2025,8:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.06,0,60.4,0,4.65,0,109.11,36.45,7.26,0,-28,6.04,9.93,0,,-2,1.194,2.91,11.98,0
7/17/2025,8:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.077,0,56.7,0,4.36,0,109.73,36.66,7.24,0,-27.1,6.04,10.56,0,,-2,1.19,2.74,11.27,0
7/17/2025,9:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.092,0,55.2,0,4.25,0,109.18,36.47,7.22,0,-25.8,6.04,10.18,0,,-2,1.197,2.5,10.28,0
7/17/2025,9:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.102,0,58.1,0,4.48,0,111.7,37.31,7.23,0,-26.4,6.03,9.83,0,,-2,1.185,2.72,11.21,0
7/17/2025,9:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.117,0,59.3,0,4.57,0,111.93,37.39,7.23,0,-26.3,6.04,10.46,0,,-2,1.185,2.89,11.89,0
7/17/2025,9:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.125,0,57.3,0,4.42,0,112.5,37.58,7.21,0,-25.5,6.03,10.43,0,,-2,1.201,2.8,11.52,0
7/17/2025,10:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.135,0,53.1,0,4.09,0,112.34,37.53,7.2,0,-24.7,6.04,9.81,0,,-2,1.189,2.5,10.28,0
7/17/2025,10:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.138,0,51.6,0,3.98,0,113.04,37.76,7.2,0,-24.4,6.03,7.87,0,,-2,1.192,2.36,9.71,0
7/17/2025,10:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.146,0,49.4,0,3.8,0,113.58,37.94,7.18,0,-23.4,6.04,7.75,0,,-2,1.188,2.21,9.1,0
7/17/2025,10:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.152,0,46.3,0,3.57,0,113.9,38.05,7.17,0,-23.1,6.04,7.77,0,,-2,1.202,2.12,8.73,0
7/17/2025,11:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.166,0,49.9,0,3.85,0,113.68,37.97,7.16,0,-22.5,6.03,9.79,0,,-2,1.184,2.49,10.25,0
7/17/2025,11:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.173,0,53,0,4.09,0,113.98,38.07,7.17,0,-22.7,6.04,8.91,0,,-2,1.201,2.47,10.18,0
7/17/2025,11:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.17,0,50.1,0,3.86,0,114.6,38.28,7.16,0,-22.1,6.03,8.71,0,,-2,1.192,2.28,9.39,0
7/17/2025,11:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.159,0,48,0,3.68,0,115.09,38.44,7.17,0,-23.1,6.04,8.02,0,,-2,1.186,2.36,9.72,0
7/17/2025,12:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.144,0,52,0,4.01,0,115.56,38.6,7.16,0,-22.3,6.04,8.46,0,,-2,1.189,2.41,9.91,0
7/17/2025,12:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.127,0,75.8,0,5.8,0,113.79,38.01,7.3,0,-30.6,6.03,11.46,0,,-2,1.185,3.08,12.68,0
7/17/2025,12:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.108,0,96.2,0,7.17,0,109.15,36.46,7.41,0,-37.8,6.03,14.9,0,,-2,1.202,3.66,15.07,0
7/17/2025,12:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.084,0,103.1,0,7.63,0,104.91,35.05,7.5,0,-42.8,6.03,17.04,0,,-2,1.192,9.54,39.24,0
7/17/2025,13:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.059,0,97.1,0,7.2,0,105.23,35.16,7.45,0,-40,6.04,14.67,0,,-2,1.198,5.66,23.28,0
7/17/2025,13:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.03,0,102.8,0,7.57,0,104.69,34.98,7.52,0,-44.1,6.03,13.28,0,,-2,1.199,5.14,21.14,0
7/17/2025,13:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.002,0,103.5,0,7.6,0,102.37,34.2,7.57,0,-47.5,6.04,15.34,0,,-2,1.2,4.88,20.1,0
7/17/2025,13:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.036,0,100.7,0,7.39,0,102.12,34.12,7.52,0,-44.4,6.03,15.98,0,,-2,1.187,3.6,14.83,0
7/17/2025,14:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.068,0,99.7,0,7.32,0,100.48,33.58,7.53,0,-44.6,6.03,16.7,0,,-2,1.199,3.27,13.46,0
7/17/2025,14:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.107,0,103.4,0,7.5,0,96.07,32.11,7.59,0,-48.5,6.03,21.35,0,,-2,1.19,3.49,14.35,0
7/17/2025,14:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.145,0,101.8,0,7.36,0,95.03,31.76,7.6,0,-49.2,6.03,21.27,0,,-2,1.2,3.09,12.73,0
7/17/2025,14:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.186,0,106.4,0,7.68,0,92.56,30.93,7.65,0,-52.6,6.03,18.31,0,,-2,1.202,3.22,13.26,0
7/17/2025,15:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.219,0,102.3,0,7.4,0,88.01,29.42,7.64,0,-51.4,6.03,23.24,0,,-2,1.199,3.06,12.6,0
7/17/2025,15:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.258,0,103.4,0,7.43,0,87.5,29.25,7.68,0,-54.2,6.03,17.28,0,,-2,1.188,3.18,13.08,0
