DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,pHmV,BATTERY,Turb,F_Turb,WIPERPOSITIONVOLT,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
6/8/2025,15:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.345,0,99,0,6.77,0,75.07,24.94,7.64,0,-52.6,6.17,12.23,0,1.192,32.099,0,19.86,0,11.72,0,3.37,13.59,0
6/8/2025,15:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.35,0,98.8,0,6.78,0,75.76,25.17,7.62,0,-51,6.17,10.31,0,1.183,32.402,0,17.834,0,10.42,0,2.96,11.9,0
6/8/2025,15:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.373,0,86.9,0,5.9,0,72.56,24.1,7.54,0,-46.6,6.17,11.93,0,1.192,31.867,0,23.339,0,13.99,0,3.69,14.86,0
6/8/2025,16:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.377,0,73,0,4.93,0,69.61,23.11,7.51,0,-44.2,6.16,11.83,0,1.186,31.136,0,28.062,0,17.14,0,3.44,13.86,0
6/8/2025,16:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.373,0,68.2,0,4.6,0,70.46,23.4,7.47,0,-42,6.17,10.82,0,1.196,30.933,0,29.315,0,17.99,0,3.32,13.36,0
6/8/2025,16:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.384,0,55.9,0,3.76,0,68.58,22.77,7.41,0,-38.5,6.17,11.64,0,1.185,30.698,0,30.69,0,18.93,0,2.89,11.64,0
6/8/2025,16:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.383,0,63.8,0,4.31,0,68.8,22.84,7.47,0,-41.8,6.17,11.09,0,1.191,30.858,0,29.019,0,17.79,0,3.34,13.46,0
6/8/2025,17:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.372,0,81.6,0,5.55,0,73.99,24.58,7.56,0,-47.5,6.17,9.88,0,1.197,31.49,0,24.246,0,14.59,0,3.78,15.24,0
6/8/2025,17:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.352,0,106.7,0,7.31,0,76.51,25.42,7.71,0,-56.7,6.17,9.91,0,1.189,32.259,0,18.776,0,11.02,0,3.12,12.56,0
6/8/2025,17:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.342,0,108.6,0,7.41,0,72.8,24.18,7.81,0,-63.1,6.17,19.43,0,1.196,32.792,0,17.286,0,10.07,0,3.35,13.47,0
6/8/2025,17:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.326,0,115.2,0,7.91,0,75.85,25.2,7.81,0,-63.3,6.17,10.14,0,1.194,32.574,0,16.732,0,9.72,0,2.96,11.92,0
6/8/2025,18:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.304,0,112.3,0,7.68,0,75.36,25.03,7.8,0,-62.6,6.17,12.31,0,1.192,32.622,0,17.768,0,10.38,0,3.09,12.44,0
6/8/2025,18:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.275,0,107.6,0,7.31,0,72.94,24.23,7.78,0,-61.3,6.17,14.02,0,1.186,32.494,0,20.036,0,11.83,0,2.93,11.8,0
6/8/2025,18:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.247,0,107.2,0,7.29,0,72.36,24.03,7.79,0,-61.9,6.17,13.61,0,1.193,32.371,0,20.535,0,12.15,0,3.21,12.92,0
6/8/2025,18:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.219,0,108.6,0,7.38,0,71.74,23.83,7.82,0,-63.7,6.17,13.92,0,1.184,32.353,0,20.885,0,12.38,0,2.77,11.16,0
6/8/2025,19:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.19,0,105.5,0,7.15,0,71.09,23.61,7.81,0,-63.2,6.17,13.13,0,1.199,32.137,0,22.377,0,13.35,0,2.75,11.07,0
6/8/2025,19:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.158,0,101.8,0,6.9,0,69.85,23.19,7.79,0,-61.8,6.17,15.2,0,1.195,31.927,0,23.407,0,14.03,0,2.82,11.33,0
6/8/2025,19:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.123,0,99.6,0,6.74,0,68.7,22.81,7.77,0,-60.6,6.17,17.51,0,1.193,31.849,0,24.285,0,14.61,0,2.82,11.37,0
6/8/2025,19:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.085,0,97.7,0,6.61,0,69.8,23.18,7.77,0,-60.4,6.17,15.84,0,1.184,31.734,0,24.869,0,15,0,2.79,11.22,0
6/8/2025,20:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.047,0,95.5,0,6.43,0,69.13,22.96,7.76,0,-59.6,6.17,18.29,0,1.191,31.749,0,25.862,0,15.66,0,2.94,11.85,0
6/8/2025,20:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.011,0,93,0,6.25,0,69.05,22.93,7.75,0,-59.1,6.17,18.27,0,1.201,31.633,0,26.87,0,16.33,0,3.11,12.51,0
6/8/2025,20:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.022,0,91.3,0,6.12,0,67.65,22.46,7.75,0,-59.2,6.17,19.13,0,1.198,31.623,0,27.909,0,17.03,0,3.03,12.19,0
6/8/2025,20:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.052,0,89.1,0,5.97,0,67.2,22.31,7.74,0,-58.5,6.17,18.03,0,1.187,31.543,0,28.611,0,17.5,0,3.17,12.77,0
6/8/2025,21:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.08,0,86,0,5.74,0,66.18,21.97,7.71,0,-56.9,6.17,17.32,0,1.198,31.45,0,29.585,0,18.16,0,3.19,12.83,0
6/8/2025,21:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.096,0,87.6,0,5.83,0,65.37,21.7,7.75,0,-58.9,6.17,15.92,0,1.189,31.568,0,30.301,0,18.64,0,3.02,12.15,0
6/8/2025,21:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.108,0,87.3,0,5.79,0,64.25,21.33,7.75,0,-59.4,6.17,15.77,0,1.195,31.621,0,30.781,0,18.97,0,1.99,7.99,0
6/8/2025,21:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.112,0,86.3,0,5.74,0,65.45,21.72,7.74,0,-58.5,6.17,13.99,0,1.189,31.572,0,30.578,0,18.83,0,3.03,12.18,0
6/8/2025,22:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.111,0,73.8,0,4.9,0,64.16,21.29,7.62,0,-51.5,6.17,15.25,0,1.201,31.566,0,30.99,0,19.11,0,2.45,9.84,0
6/8/2025,22:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.095,0,78.2,0,5.19,0,64.54,21.42,7.67,0,-54.2,6.17,13.17,0,1.2,31.569,0,30.94,0,19.08,0,2.65,10.64,0
6/8/2025,22:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.076,0,80.8,0,5.37,0,65.47,21.73,7.69,0,-55.3,6.17,13.64,0,1.2,31.521,0,30.294,0,18.64,0,2.77,11.15,0
6/8/2025,22:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.057,0,80.5,0,5.36,0,66.93,22.22,7.69,0,-55.5,6.17,13.89,0,1.189,31.491,0,30.118,0,18.52,0,2.79,11.24,0
6/8/2025,23:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.037,0,79.1,0,5.28,0,67.34,22.36,7.67,0,-54.1,6.17,14.94,0,1.184,31.43,0,29.764,0,18.28,0,2.95,11.87,0
6/8/2025,23:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.015,0,77,0,5.17,0,69.01,22.91,7.65,0,-53.1,6.17,14.09,0,1.196,31.35,0,28.763,0,17.61,0,2.96,11.93,0
6/8/2025,23:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.007,0,76.8,0,5.18,0,70.03,23.25,7.64,0,-52.2,6.17,13.88,0,1.185,31.261,0,27.644,0,16.86,0,2.9,11.66,0
6/8/2025,23:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.029,0,77.3,0,5.23,0,70.75,23.5,7.63,0,-51.6,6.17,12.65,0,1.203,31.203,0,27.232,0,16.58,0,2.89,11.62,0
6/9/2025,0:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.049,0,76.4,0,5.18,0,71.22,23.65,7.62,0,-51,6.17,12.74,0,1.184,31.177,0,26.699,0,16.23,0,2.98,11.99,0
6/9/2025,0:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.069,0,73.7,0,4.98,0,70.83,23.52,7.59,0,-49.4,6.18,13.05,0,1.193,31.263,0,27.345,0,16.66,0,2.81,11.29,0
6/9/2025,0:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.09,0,71.8,0,4.85,0,70.42,23.39,7.58,0,-48.6,6.18,12.72,0,1.199,31.278,0,27.614,0,16.84,0,2.75,11.08,0
6/9/2025,0:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.109,0,72.3,0,4.88,0,70.95,23.56,7.57,0,-47.9,6.17,12.29,0,1.199,31.268,0,27.406,0,16.7,0,2.87,11.53,0
6/9/2025,1:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.129,0,71.8,0,4.86,0,71.63,23.79,7.57,0,-48.1,6.18,11.89,0,1.19,31.21,0,26.956,0,16.4,0,2.67,10.75,0
6/9/2025,1:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.148,0,68.7,0,4.64,0,71.06,23.6,7.54,0,-46,6.17,11.87,0,1.194,31.242,0,27.45,0,16.73,0,2.64,10.63,0
6/9/2025,1:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.166,0,71.9,0,4.86,0,71.58,23.77,7.59,0,-49.2,6.17,12.06,0,1.19,31.282,0,27.254,0,16.6,0,2.81,11.29,0
6/9/2025,1:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.184,0,74.1,0,5.04,0,72.74,24.16,7.59,0,-49.5,6.17,11.85,0,1.184,31.213,0,26.093,0,15.82,0,2.71,10.92,0
6/9/2025,2:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.202,0,71.9,0,4.87,0,71.92,23.89,7.57,0,-48.2,6.17,10.98,0,1.191,31.211,0,27.057,0,16.47,0,2.88,11.58,0
6/9/2025,2:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.218,0,73.6,0,5.01,0,73.49,24.41,7.58,0,-48.8,6.17,10.39,0,1.183,31.201,0,25.696,0,15.56,0,2.64,10.61,0
6/9/2025,2:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.232,0,72.2,0,4.89,0,72.46,24.07,7.57,0,-47.9,6.18,10.91,0,1.193,31.239,0,26.591,0,16.15,0,2.76,11.09,0
6/9/2025,2:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.245,0,68.5,0,4.63,0,71.48,23.74,7.53,0,-45.7,6.17,10.95,0,1.191,31.249,0,27.081,0,16.48,0,2.71,10.9,0
6/9/2025,3:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.258,0,66.9,0,4.53,0,71.97,23.9,7.5,0,-43.7,6.18,10.36,0,1.188,31.235,0,26.879,0,16.35,0,2.57,10.32,0
6/9/2025,3:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.271,0,62.7,0,4.23,0,71.84,23.86,7.49,0,-43.4,6.17,10.01,0,1.192,31.238,0,27.408,0,16.7,0,2.77,11.16,0
6/9/2025,3:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.283,0,62,0,4.2,0,71.82,23.85,7.48,0,-42.5,6.17,10.15,0,1.184,31.207,0,27.207,0,16.57,0,2.65,10.66,0
6/9/2025,3:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.293,0,64.8,0,4.39,0,72.97,24.24,7.49,0,-43.3,6.17,9.36,0,1.193,31.187,0,26.798,0,16.29,0,2.73,10.99,0
6/9/2025,4:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.302,0,64.6,0,4.41,0,73.93,24.56,7.47,0,-42.3,6.17,9.12,0,1.192,31.031,0,25.283,0,15.29,0,2.74,11.04,0
6/9/2025,4:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.312,0,61.7,0,4.21,0,73.76,24.5,7.45,0,-40.6,6.18,8.36,0,1.199,31.065,0,25.53,0,15.45,0,2.66,10.71,0
6/9/2025,4:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.322,0,63.6,0,4.35,0,74.4,24.71,7.46,0,-41.1,6.18,8.49,0,1.193,31.057,0,25.14,0,15.19,0,2.59,10.43,0
6/9/2025,4:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.327,0,63.5,0,4.35,0,74.64,24.8,7.45,0,-41,6.17,8.42,0,1.192,31.004,0,24.483,0,14.76,0,2.83,11.4,0
6/9/2025,5:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.334,0,64.2,0,4.41,0,74.74,24.83,7.46,0,-41.1,6.18,9.12,0,1.198,30.979,0,24.322,0,14.65,0,2.61,10.49,0
6/9/2025,5:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.341,0,64.3,0,4.41,0,75.2,24.98,7.46,0,-41.2,6.18,9.37,0,1.192,30.982,0,24.098,0,14.5,0,2.63,10.57,0
6/9/2025,5:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.346,0,63.2,0,4.35,0,75.26,25,7.45,0,-40.6,6.17,8.59,0,1.185,30.934,0,23.591,0,14.17,0,2.61,10.49,0
6/9/2025,5:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.347,0,63.8,0,4.4,0,75.14,24.96,7.43,0,-39.7,6.18,10.25,0,1.194,30.9,0,23.245,0,13.95,0,2.69,10.81,0
6/9/2025,6:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.348,0,64.1,0,4.42,0,76.18,25.31,7.44,0,-40.3,6.18,8.44,0,1.192,30.879,0,23.009,0,13.79,0,2.85,11.47,0
6/9/2025,6:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.337,0,66.4,0,4.6,0,76.77,25.5,7.46,0,-41.5,6.17,8.26,0,1.184,30.835,0,22.61,0,13.53,0,2.67,10.76,0
6/9/2025,6:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.321,0,68,0,4.75,0,78.69,26.15,7.45,0,-40.6,6.18,7.45,0,1.192,30.624,0,20.811,0,12.36,0,2.55,10.25,0
6/9/2025,6:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.309,0,69.1,0,4.87,0,80.22,26.66,7.45,0,-41,6.18,7.71,0,1.183,30.391,0,19.578,0,11.57,0,2.5,10.05,0
6/9/2025,7:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.292,0,68.7,0,4.85,0,79.75,26.5,7.45,0,-40.6,6.18,8.33,0,1.195,30.234,0,19.637,0,11.61,0,2.6,10.46,0
6/9/2025,7:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.274,0,70.5,0,4.99,0,79.6,26.45,7.47,0,-42.1,6.18,8.21,0,1.202,30.112,0,19.71,0,11.66,0,2.72,10.96,0
6/9/2025,7:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.253,0,69.2,0,4.89,0,78.37,26.04,7.47,0,-42.1,6.18,9.97,0,1.192,30.032,0,20.653,0,12.27,0,2.66,10.69,0
6/9/2025,7:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.237,0,70,0,4.96,0,78.11,25.95,7.49,0,-42.9,6.18,10.29,0,1.196,29.803,0,20.817,0,12.38,0,2.74,11.04,0
6/9/2025,8:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.221,0,73.2,0,5.18,0,76.3,25.35,7.52,0,-44.9,6.18,10.76,0,1.189,29.802,0,21.508,0,12.83,0,2.71,10.89,0
6/9/2025,8:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.202,0,73,0,5.13,0,76.04,25.26,7.53,0,-45.5,6.17,9.66,0,1.191,30.033,0,22.187,0,13.27,0,2.68,10.79,0
6/9/2025,8:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.184,0,76.4,0,5.36,0,75.1,24.95,7.55,0,-47,6.18,11.65,0,1.19,30.152,0,22.201,0,13.27,0,2.52,10.14,0
6/9/2025,8:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.163,0,79,0,5.53,0,74.63,24.79,7.58,0,-48.6,6.18,10.44,0,1.191,30.197,0,22.555,0,13.51,0,2.44,9.8,0
6/9/2025,9:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.144,0,80.1,0,5.57,0,73.73,24.49,7.6,0,-50,6.18,11.47,0,1.19,30.361,0,23.231,0,13.95,0,2.43,9.77,0
6/9/2025,9:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.13,0,77.1,0,5.35,0,72.72,24.15,7.58,0,-48.7,6.18,12.05,0,1.188,30.404,0,24.015,0,14.46,0,2.67,10.75,0
6/9/2025,9:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.116,0,78.2,0,5.4,0,72.54,24.09,7.59,0,-49.5,6.17,12.03,0,1.187,30.528,0,24.365,0,14.69,0,2.5,10.06,0
6/9/2025,9:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.11,0,77.9,0,5.36,0,71.94,23.89,7.59,0,-49,6.18,11.6,0,1.193,30.655,0,24.834,0,15,0,2.4,9.63,0
6/9/2025,10:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.112,0,73.4,0,5.05,0,71.47,23.74,7.55,0,-47.1,6.18,11.52,0,1.188,30.694,0,24.986,0,15.1,0,2.49,10.02,0
6/9/2025,10:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.12,0,56.8,0,3.88,0,70.03,23.26,7.44,0,-40,6.18,12.28,0,1.183,30.649,0,27.14,0,16.53,0,2.37,9.54,0
6/9/2025,10:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.134,0,54.8,0,3.71,0,67.46,22.4,7.46,0,-41.5,6.18,13.52,0,1.196,30.716,0,29.119,0,17.86,0,2.79,11.24,0
6/9/2025,10:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.143,0,54.1,0,3.66,0,67.14,22.29,7.47,0,-42,6.18,15.54,0,1.185,30.734,0,29.363,0,18.03,0,2.54,10.21,0
6/9/2025,11:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.159,0,56.8,0,3.85,0,69.38,23.04,7.49,0,-43,6.18,14.05,0,1.184,30.699,0,28.661,0,17.55,0,2.75,11.07,0
6/9/2025,11:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.177,0,55.6,0,3.76,0,69.21,22.98,7.48,0,-42.9,6.18,13.82,0,1.191,30.713,0,29.076,0,17.83,0,2.83,11.38,0
6/9/2025,11:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.194,0,54.1,0,3.66,0,69.42,23.05,7.48,0,-42.5,6.18,12.45,0,1.184,30.723,0,28.974,0,17.76,0,2.72,10.93,0
6/9/2025,11:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.206,0,58.7,0,4,0,71.01,23.58,7.5,0,-43.6,6.18,11.71,0,1.19,30.702,0,27.856,0,17.01,0,2.68,10.78,0
6/9/2025,12:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.215,0,74.3,0,5.12,0,72.37,24.04,7.55,0,-46.9,6.18,11.37,0,1.186,30.919,0,23.492,0,14.11,0,2.73,10.97,0
6/9/2025,12:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.23,0,67.3,0,4.61,0,71.97,23.9,7.51,0,-44.1,6.18,10.29,0,1.197,30.842,0,25.671,0,15.55,0,2.7,10.88,0
6/9/2025,12:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.243,0,68.7,0,4.71,0,72.53,24.09,7.51,0,-44.3,6.18,10.09,0,1.192,30.883,0,24.946,0,15.07,0,2.47,9.92,0
6/9/2025,12:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.255,0,63.7,0,4.35,0,72.74,24.16,7.5,0,-43.6,6.18,10.49,0,1.191,30.83,0,25.979,0,15.75,0,2.75,11.05,0
6/9/2025,13:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.274,0,59.1,0,4.03,0,70.97,23.57,7.44,0,-40,6.18,10.8,0,1.196,30.763,0,27.493,0,16.77,0,2.41,9.68,0
6/9/2025,13:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.288,0,53.4,0,3.62,0,71.07,23.6,7.43,0,-39.4,6.18,11.26,0,1.189,30.77,0,28.128,0,17.19,0,2.44,9.82,0
6/9/2025,13:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.292,0,59.3,0,4.03,0,71.69,23.81,7.46,0,-41.6,6.18,9.37,0,1.187,30.806,0,27.297,0,16.63,0,2.53,10.17,0
6/9/2025,13:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.3,0,72.1,0,4.94,0,73.59,24.44,7.51,0,-44.7,6.18,9.72,0,1.195,31.212,0,23.677,0,14.22,0,2.64,10.6,0
6/9/2025,14:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.312,0,66.8,0,4.56,0,73.04,24.26,7.48,0,-42.8,6.18,9.64,0,1.191,31.092,0,24.826,0,14.98,0,2.57,10.35,0
6/9/2025,14:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.322,0,73.8,0,5.05,0,73.08,24.27,7.51,0,-44.3,6.18,9.24,0,1.198,31.281,0,23.665,0,14.21,0,2.57,10.34,0
6/9/2025,14:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.321,0,77.7,0,5.33,0,73.62,24.45,7.53,0,-45.5,6.18,9.34,0,1.201,31.495,0,22.059,0,13.16,0,2.73,10.98,0
6/9/2025,14:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.325,0,79.3,0,5.44,0,73.81,24.52,7.52,0,-45.1,6.18,8.25,0,1.187,31.601,0,21.739,0,12.95,0,2.59,10.4,0
6/9/2025,15:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.337,0,65.6,0,4.48,0,72.98,24.24,7.44,0,-40,6.18,8.53,0,1.196,31.21,0,24.846,0,14.99,0,2.36,9.49,0
6/9/2025,15:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.351,0,66,0,4.5,0,73.13,24.29,7.45,0,-40.7,6.18,8.4,0,1.2,31.164,0,24.843,0,14.99,0,2.63,10.57,0
6/9/2025,15:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.364,0,57.1,0,3.89,0,72.62,24.12,7.41,0,-38.3,6.18,8.31,0,1.2,30.966,0,26.773,0,16.28,0,2.46,9.91,0
6/9/2025,15:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.367,0,58.4,0,3.97,0,72.35,24.03,7.44,0,-40.1,6.18,9.1,0,1.188,30.91,0,27.016,0,16.44,0,2.66,10.69,0
6/9/2025,16:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.373,0,66.9,0,4.56,0,73.31,24.35,7.48,0,-42.5,6.18,9.09,0,1.197,31.201,0,25.14,0,15.19,0,2.92,11.77,0
6/9/2025,16:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.385,0,66.9,0,4.55,0,72.08,23.94,7.49,0,-43,6.18,8.58,0,1.201,31.16,0,25.76,0,15.6,0,2.93,11.8,0
6/9/2025,16:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.389,0,80.2,0,5.46,0,73.84,24.53,7.54,0,-46.5,6.18,9.19,0,1.19,31.753,0,22.794,0,13.63,0,2.91,11.71,0
6/9/2025,16:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.393,0,87.6,0,5.97,0,73.18,24.31,7.57,0,-48.3,6.18,10.29,0,1.194,32.342,0,19.655,0,11.59,0,2.75,11.05,0
6/9/2025,17:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.386,0,84.4,0,5.76,0,73.32,24.35,7.56,0,-47.3,6.18,9.99,0,1.186,32.176,0,20.365,0,12.05,0,2.92,11.74,0
